log_msg_len,type_id,timestamp,Version,Number of Records,Records,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status
256,LTE_PHY_RLM_Report,2021-11-29 03:59:54.721754,1,20,,1017,0,0.0,0.0,0,0,0,1018,0,0.0,0.0,0,0,0,1019,0,0.0,0.0,0,0,0,1020,0,0.0,0.0,0,0,0,1021,0,0.0,0.0,0,0,0,29,5,0.0,0.0,0,0,0,30,5,0.0,0.0,0,0,0,31,5,0.0,0.0,0,0,0,32,5,0.0,0.0,0,0,0,33,5,0.0,0.0,0,0,0,34,5,0.0,0.0,0,0,0,35,5,0.0,0.0,0,0,0,36,5,0.0,0.0,0,0,0,37,5,0.0,0.0,0,0,0,38,5,0.0,0.0,0,0,0,39,5,0.0,0.0,0,0,0,40,5,0.0,0.0,0,0,0,41,5,0.0,0.0,0,0,0,42,5,0.0,0.0,0,0,0,43,5,0.0,0.0,0,0,0
256,LTE_PHY_RLM_Report,2021-11-29 04:03:16.970017,1,20,,793,5,0.0,0.0152587890625,0,0,0,794,5,0.0,0.0152587890625,0,0,0,795,5,0.0,0.0152587890625,0,0,0,796,5,0.0,0.0152587890625,0,0,0,797,5,0.0,0.0152587890625,0,0,0,798,5,0.0,0.018310546875,0,0,0,799,5,0.0,0.018310546875,0,0,0,800,5,0.0,0.0152587890625,0,0,0,801,5,0.0,0.0152587890625,0,0,0,802,5,0.0,0.0091552734375,0,0,0,803,5,0.0,0.0091552734375,0,0,0,804,5,0.0,0.0091552734375,0,0,0,805,5,0.0,0.0091552734375,0,0,0,806,5,0.0,0.0091552734375,0,0,0,807,5,0.0,0.0091552734375,0,0,0,808,5,0.0,0.0091552734375,0,0,0,809,5,0.0,0.0091552734375,0,0,0,810,5,0.0,0.0091552734375,0,0,0,811,5,0.0,0.0091552734375,0,0,0,812,5,0.0,0.0091552734375,0,0,0
196,LTE_PHY_RLM_Report,2021-11-29 04:03:37.182701,1,15,,732,3,0.0,0.0,0,0,0,733,3,0.0,0.0,0,0,0,737,6,0.0,0.0,0,0,0,738,3,0.0,0.0,0,0,0,739,3,0.0,0.0,0,0,0,771,8,0.0,0.0,0,0,0,773,3,0.0,0.0,0,0,0,774,3,0.0,0.0,0,0,0,775,3,0.0,0.0,0,0,0,776,3,0.0,0.0,0,0,0,777,3,0.0,0.0,0,0,0,778,3,0.0,0.0,0,0,0,779,3,0.0,0.0,0,0,0,780,3,0.0,0.0,0,0,0,781,3,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,LTE_PHY_RLM_Report,2021-11-29 04:03:38.382628,1,6,,840,3,0.0,0.0,0,0,0,841,3,0.0,0.0,0,0,0,842,3,0.0,0.0,0,0,0,843,3,0.0,0.0,0,0,0,844,3,0.0,0.0,0,0,0,845,3,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,LTE_PHY_RLM_Report,2021-11-29 04:01:21.583216,1,19,,426,0,0.0,0.0,0,0,0,427,5,0.0,0.0,0,0,0,428,5,0.0,0.0,0,0,0,429,5,0.0,0.0,0,0,0,430,5,0.0,0.0,0,0,0,431,5,0.0,0.0,0,0,0,432,5,0.0,0.0,0,0,0,433,5,0.0,0.0,0,0,0,434,5,0.0,0.0,0,0,0,435,5,0.0,0.0,0,0,0,436,5,0.0,0.0,0,0,0,437,5,0.0,0.0,0,0,0,438,5,0.0,0.0,0,0,0,439,5,0.0,0.0,0,0,0,440,5,0.0,0.0,0,0,0,441,5,0.0,0.0,0,0,0,450,0,0.0,0.0,0,0,0,490,0,0.0,0.0,0,0,0,522,0,0.0,0.0,0,0,0,,,,,,,
256,LTE_PHY_RLM_Report,2021-11-29 04:01:23.813205,1,20,,741,7,0.0,0.0,0,0,0,742,7,0.0,0.0,0,0,0,743,7,0.0,0.0,0,0,0,744,7,0.0,0.0,0,0,0,745,7,0.0,0.0,0,0,0,746,7,0.0,0.0,0,0,0,747,7,0.0,0.0,0,0,0,748,7,0.0,0.0,0,0,0,749,7,0.0,0.0,0,0,0,750,7,0.0,0.0,0,0,0,751,7,0.0,0.0,0,0,0,752,7,0.0,0.0,0,0,0,753,7,0.0,0.0,0,0,0,754,7,0.0,0.0,0,0,0,755,7,0.0,0.0,0,0,0,756,7,0.0,0.0,0,0,0,757,7,0.0,0.0,0,0,0,758,7,0.0,0.0,0,0,0,759,7,0.0,0.0,0,0,0,760,7,0.0,0.0,0,0,0
112,LTE_PHY_RLM_Report,2021-11-29 04:01:23.971396,1,8,,761,7,0.0,0.0,0,0,0,762,7,0.0,0.0,0,0,0,763,7,0.0,0.0,0,0,0,764,7,0.0,0.0,0,0,0,765,7,0.0,0.0,0,0,0,766,7,0.0,0.0,0,0,0,767,7,0.0,0.0,0,0,0,775,7,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,LTE_PHY_RLM_Report,2021-11-29 04:01:10.745382,1,20,,402,8,0.0,0.0,0,0,0,403,8,0.0,0.0,0,0,0,457,4,0.0,0.0,0,0,0,458,6,0.0,0.0,0,0,0,459,6,0.0,0.0,0,0,0,460,6,0.0,0.0,0,0,0,461,6,0.0,0.0,0,0,0,462,6,0.0,0.0,0,0,0,463,6,0.0,0.0,0,0,0,464,6,0.0,0.0,0,0,0,465,6,0.0,0.0,0,0,0,466,6,0.0,0.0,0,0,0,467,6,0.0,0.0,0,0,0,468,6,0.0,0.0,0,0,0,469,6,0.0,0.0,0,0,0,473,9,0.0,0.0,0,0,0,474,9,0.0,0.0,0,0,0,475,9,0.0,0.0,0,0,0,476,9,0.0,0.0,0,0,0,477,9,0.0,0.0,0,0,0
40,LTE_PHY_RLM_Report,2021-11-29 04:01:10.770926,1,2,,478,9,0.0,0.0,0,0,0,479,9,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,LTE_PHY_RLM_Report,2021-11-29 04:00:40.012634,1,20,,457,4,0.0,0.0,0,0,0,458,6,0.0,0.0,0,0,0,459,6,0.0,0.0,0,0,0,460,6,0.0,0.0,0,0,0,461,6,0.0,0.0,0,0,0,462,6,0.0,0.0,0,0,0,463,6,0.0,0.0,0,0,0,464,6,0.0,0.0,0,0,0,465,6,0.0,0.0,0,0,0,466,6,0.0,0.0,0,0,0,467,6,0.0,0.0,0,0,0,468,6,0.0,0.0,0,0,0,469,6,0.0,0.0,0,0,0,470,6,0.0,0.0,0,0,0,471,6,0.0,0.0,0,0,0,472,6,0.0,0.0,0,0,0,473,6,0.0,0.0,0,0,0,474,6,0.0,0.0,0,0,0,475,6,0.0,0.0,0,0,0,476,6,0.0,0.0,0,0,0
