log_msg_len,type_id,timestamp,Version,Num SubPkt,PDU Size,Msg
84,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 18:07:34.085815,1,1,7,
156,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 18:09:08.839168,1,1,80,
84,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 18:08:54.031339,1,1,7,
