log_msg_len,type_id,timestamp,Version,Num SubPkt,PDU Size,Msg
80,LTE_PDCP_UL_SRB_Integrity_Data_PDU,2021-11-29 18:09:08.856821,1,1,7,
100,LTE_PDCP_UL_SRB_Integrity_Data_PDU,2021-11-29 18:09:04.671877,1,1,27,
