log_msg_len,type_id,timestamp,Version,Number of Records,Records,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status
256,LTE_PHY_RLM_Report,2021-11-29 02:45:11.697890,1,20,,200,2,0.0,0.0,0,0,0,201,2,0.0,0.0,0,0,0,202,2,0.0,0.0,0,0,0,203,2,0.0,0.0,0,0,0,204,2,0.0,0.0,0,0,0,205,2,0.0,0.0,0,0,0,206,2,0.0,0.0,0,0,0,207,2,0.0,0.0,0,0,0,208,2,0.0,0.0,0,0,0,209,2,0.0,0.0,0,0,0,210,2,0.0,0.0,0,0,0,211,2,0.0,0.0,0,0,0,244,2,0.0,0.0,0,0,0,245,2,0.0,0.0,0,0,0,246,2,0.0,0.0,0,0,0,247,2,0.0,0.0,0,0,0,248,2,0.0,0.0,0,0,0,249,2,0.0,0.0,0,0,0,250,2,0.0,0.0,0,0,0,251,2,0.0,0.0,0,0,0
256,LTE_PHY_RLM_Report,2021-11-29 02:45:01.010804,1,20,,171,8,0.0,0.0,0,0,0,175,0,0.0,0.0,0,0,0,176,0,0.0,0.0,0,0,0,177,0,0.0,0.0,0,0,0,178,0,0.0,0.0,0,0,0,179,0,0.0,0.0,0,0,0,180,0,0.0,0.0,0,0,0,181,0,0.0,0.0,0,0,0,182,0,0.0,0.0,0,0,0,183,0,0.0,0.0,0,0,0,184,0,0.0,0.0,0,0,0,191,0,0.0,0.0,0,0,0,192,0,0.0,0.0,0,0,0,193,0,0.0,0.0,0,0,0,194,0,0.0,0.0,0,0,0,195,0,0.0,0.0,0,0,0,196,0,0.0,0.0,0,0,0,197,0,0.0,0.0,0,0,0,198,0,0.0,0.0,0,0,0,206,5,0.0,0.0,0,0,0
256,LTE_PHY_RLM_Report,2021-11-29 02:44:42.520108,1,20,,382,9,0.0,0.0,0,0,0,384,1,0.0,0.0,0,0,0,385,1,0.0,0.0,0,0,0,386,1,0.0,0.0,0,0,0,387,1,0.0,0.0,0,0,0,388,1,0.0,0.0,0,0,0,389,1,0.0,0.0,0,0,0,390,1,0.0,0.0,0,0,0,391,1,0.0,0.0,0,0,0,392,1,0.0,0.0,0,0,0,393,1,0.0,0.0,0,0,0,394,1,0.0,0.0,0,0,0,395,1,0.0,0.0,0,0,0,399,4,0.0,0.0,0,0,0,400,4,0.0,0.0,0,0,0,401,4,0.0,0.0,0,0,0,402,4,0.0,0.0,0,0,0,403,4,0.0,0.0,0,0,0,404,4,0.0,0.0,0,0,0,405,4,0.0,0.0,0,0,0
256,LTE_PHY_RLM_Report,2021-11-29 02:38:31.665515,1,20,,164,9,0.0,0.0,0,0,0,165,8,0.0,0.0,0,0,0,166,8,0.0,0.0,0,0,0,167,8,0.0,0.0,0,0,0,168,9,0.0,0.0,0,0,0,169,8,0.0,0.0,0,0,0,170,8,0.0,0.0,0,0,0,171,8,0.0,0.0,0,0,0,172,9,0.0,0.0,0,0,0,173,8,0.0,0.0,0,0,0,174,8,0.0,0.0,0,0,0,175,8,0.0,0.0,0,0,0,176,9,0.0,0.0,0,0,0,177,8,0.0,0.0,0,0,0,178,8,0.0,0.0,0,0,0,179,8,0.0,0.0,0,0,0,180,9,0.0,0.0,0,0,0,181,8,0.0,0.0,0,0,0,182,8,0.0,0.0,0,0,0,183,8,0.0,0.0,0,0,0
256,LTE_PHY_RLM_Report,2021-11-29 02:50:12.747512,1,20,,602,8,0.0,0.0,0,0,0,604,3,0.0,0.0,0,0,0,605,3,0.0,0.0,0,0,0,606,3,0.0,0.0,0,0,0,607,3,0.0,0.0,0,0,0,608,3,0.0,0.0,0,0,0,609,3,0.0,0.0,0,0,0,610,3,0.0,0.0,0,0,0,642,8,0.0,0.0,0,0,0,644,3,0.0,0.0,0,0,0,645,3,0.0,0.0,0,0,0,646,3,0.0,0.0,0,0,0,647,3,0.0,0.0,0,0,0,648,3,0.0,0.0,0,0,0,649,3,0.0,0.0,0,0,0,650,3,0.0,0.0,0,0,0,651,3,0.0,0.0,0,0,0,652,3,0.0,0.0,0,0,0,659,3,0.0,0.0,0,0,0,660,3,0.0,0.0,0,0,0
112,LTE_PHY_RLM_Report,2021-11-29 02:50:13.186410,1,8,,661,3,0.0,0.0,0,0,0,662,3,0.0,0.0,0,0,0,663,3,0.0,0.0,0,0,0,664,3,0.0,0.0,0,0,0,665,3,0.0,0.0,0,0,0,666,3,0.0,0.0,0,0,0,667,3,0.0,0.0,0,0,0,668,3,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,LTE_PHY_RLM_Report,2021-11-29 02:45:04.771332,1,3,,518,5,0.0,0.0,0,0,0,550,5,0.0,0.0,0,0,0,582,5,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,LTE_PHY_RLM_Report,2021-11-29 02:45:05.982811,1,3,,614,5,0.0,0.0,0,0,0,646,5,0.0,0.0,0,0,0,678,5,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,LTE_PHY_RLM_Report,2021-11-29 02:45:12.677882,1,20,,298,7,0.0,0.0,0,0,0,299,7,0.0,0.0,0,0,0,300,7,0.0,0.0,0,0,0,301,7,0.0,0.0,0,0,0,302,7,0.0,0.0,0,0,0,303,7,0.0,0.0,0,0,0,304,7,0.0,0.0,0,0,0,305,7,0.0,0.0,0,0,0,306,7,0.0,0.0,0,0,0,307,7,0.0,0.0,0,0,0,340,2,0.0,0.0,0,0,0,341,2,0.0,0.0,0,0,0,342,2,0.0,0.0,0,0,0,343,2,0.0,0.0,0,0,0,344,2,0.0,0.0,0,0,0,345,2,0.0,0.0,0,0,0,346,2,0.0,0.0,0,0,0,347,2,0.0,0.0,0,0,0,348,2,0.0,0.0,0,0,0,349,2,0.0,0.0,0,0,0
256,LTE_PHY_RLM_Report,2021-11-29 02:38:20.865391,1,20,,108,9,0.0,0.0,0,0,0,109,8,0.0,0.0,0,0,0,110,8,0.0,0.0,0,0,0,111,8,0.0,0.0,0,0,0,112,9,0.0,0.0,0,0,0,113,8,0.0,0.0,0,0,0,114,8,0.0,0.0,0,0,0,115,8,0.0,0.0,0,0,0,116,9,0.0,0.0,0,0,0,117,8,0.0,0.0,0,0,0,118,8,0.0,0.0,0,0,0,119,8,0.0,0.0,0,0,0,120,9,0.0,0.0,0,0,0,121,8,0.0,0.0,0,0,0,122,8,0.0,0.0,0,0,0,123,8,0.0,0.0,0,0,0,124,9,0.0,0.0,0,0,0,125,8,0.0,0.0,0,0,0,126,8,0.0,0.0,0,0,0,127,8,0.0,0.0,0,0,0
