log_msg_len,type_id,timestamp,Version,Num SubPkt,PDU Size,Msg
100,LTE_PDCP_UL_SRB_Integrity_Data_PDU,2021-11-29 02:45:19.622916,1,1,27,
104,LTE_PDCP_UL_SRB_Integrity_Data_PDU,2021-11-29 02:45:34.790030,1,1,30,
