log_msg_len,type_id,timestamp,Pkt Version,RRC Release Number,Major/minor,Radio Bearer ID,Physical Cell ID,Freq,SysFrameNum/SubFrameNum,PDU Number,SIB Mask in SI,Msg Length,Msg
53,LTE_RRC_OTA_Packet,2021-11-29 02:45:19.622549,20,14,48,1,349,66586,0,9,0,22,
56,LTE_RRC_OTA_Packet,2021-11-29 02:45:34.789390,20,14,48,1,349,66586,0,9,0,25,
