log_msg_len,type_id,timestamp
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 15:27:11.909408
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 15:27:12.847933
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 15:28:57.806299
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 15:26:20.396848
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 15:26:21.646584
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 15:28:56.832948
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 15:28:26.810880
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 15:28:27.086481
