log_msg_len,type_id,timestamp,Version,Number of Records,Records,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power,SFN,Sub-FN,PUCCH Tx Power (dBm),DCI Format,PUCCH Format,N_HARQ,TPC Command,N_CQI,DL Path Loss,g(i),PUCCH Actual Tx Power
616,LTE_PHY_PUCCH_Power_Control,2021-11-29 18:42:28.921925,24,50,,324,6,13,NO DCI,Format 2,0,Not present,0,126,-3,13,327,3,13,NO DCI,Format 1,0,Not present,0,126,-3,13,328,5,14,Format 2,Format 1bCS,1,-1,0,127,-4,14,328,8,14,Format 2,Format 1bCS,1,0,0,127,-4,14,329,5,14,Format 2,Format 1bCS,0,0,0,127,-4,14,329,6,14,Format 2,Format 1bCS,0,0,0,127,-4,14,329,7,14,Format 2,Format 1bCS,0,0,0,127,-4,14,330,3,14,NO DCI,Format 1bCS,0,Not present,0,127,-4,14,331,3,13,NO DCI,Format 1,0,Not present,0,127,-4,13,332,5,13,NO DCI,Format 2,0,Not present,0,127,-4,13,332,6,13,NO DCI,Format 2,0,Not present,0,127,-4,13,333,8,14,Format 2,Format 1bCS,1,0,0,127,-4,14,336,5,14,Format 2,Format 1bCS,1,-1,0,128,-5,14,338,3,13,NO DCI,Format 1,0,Not present,0,128,-5,13,340,5,13,NO DCI,Format 2,0,Not present,0,128,-5,13,340,6,13,NO DCI,Format 2,0,Not present,0,128,-5,13,343,3,14,NO DCI,Format 1,0,Not present,0,129,-5,14,344,5,15,Format 2,Format 1bCS,0,0,0,129,-5,15,344,6,15,Format 2,Format 1bCS,0,0,0,129,-5,15,347,6,15,Format 2,Format 1bCS,1,0,0,129,-5,15,347,9,15,Format 2,Format 1bCS,0,0,0,129,-5,15,348,5,14,NO DCI,Format 2,0,Not present,0,129,-5,14,348,6,14,NO DCI,Format 2,0,Not present,0,129,-5,14,348,7,15,Format 2,Format 1bCS,0,0,0,129,-5,15,348,8,15,Format 2,Format 1bCS,0,0,0,129,-5,15,349,6,15,NO DCI,Format 1bCS,0,Not present,0,129,-5,15,350,1,15,Format 2,Format 1bCS,1,0,0,129,-5,15,350,3,14,NO DCI,Format 1,0,Not present,0,129,-5,14,353,6,16,Format 2,Format 1bCS,1,0,0,130,-5,16,354,2,16,Format 2,Format 1bCS,0,0,0,130,-5,16,354,8,16,Format 2,Format 1bCS,1,0,0,130,-5,16,354,9,16,Format 2,Format 1bCS,0,0,0,130,-5,16,355,1,15,Format 2,Format 1bCS,0,-1,0,130,-6,15,355,2,15,Format 2,Format 1bCS,0,0,0,130,-6,15,355,3,14,NO DCI,Format 1,0,Not present,0,130,-6,14,355,4,15,Format 2,Format 1bCS,0,0,0,130,-6,15,355,6,15,Format 2,Format 1bCS,0,0,0,130,-6,15,356,3,14,NO DCI,Format 1,0,Not present,0,130,-6,14,356,5,14,NO DCI,Format 2,0,Not present,0,130,-6,14,356,6,14,NO DCI,Format 2,0,Not present,0,130,-6,14,358,6,15,Format 2,Format 1bCS,1,0,0,130,-6,15,358,8,15,Format 2,Format 1bCS,0,0,0,130,-6,15,359,0,15,Format 2,Format 1bCS,0,0,0,130,-6,15,359,3,14,NO DCI,Format 1,0,Not present,0,130,-6,14,359,6,15,NO DCI,Format 1bCS,0,Not present,0,130,-6,15,359,7,15,Format 2,Format 1bCS,1,0,0,130,-6,15,361,3,14,NO DCI,Format 1,0,Not present,0,130,-6,14,363,3,15,NO DCI,Format 1,0,Not present,0,131,-6,15,363,6,15,Format 2,Format 1bCS,1,-1,0,131,-7,15,364,5,14,Format 2,Format 2B,1,0,0,131,-7,14
616,LTE_PHY_PUCCH_Power_Control,2021-11-29 18:43:13.541546,24,50,,724,5,11,Format 2,Format 2B,0,0,0,135,-14,11,724,6,11,Format 2,Format 2B,0,0,0,135,-14,11,724,7,12,Format 2,Format 1B,0,0,0,135,-14,12,724,9,12,Format 2,Format 1B,0,0,0,135,-14,12,725,0,12,Format 2,Format 1B,0,0,0,135,-14,12,725,1,12,Format 2,Format 1B,0,0,0,135,-14,12,725,2,12,Format 2,Format 1B,0,0,0,135,-14,12,725,3,12,Format 2,Format 1B,0,0,0,135,-14,12,725,4,12,Format 2,Format 1B,0,0,0,135,-14,12,725,5,12,Format 2,Format 1B,0,0,0,135,-14,12,725,7,12,Format 2,Format 1B,0,0,0,135,-14,12,725,8,12,Format 2,Format 1B,0,0,0,135,-14,12,725,9,12,Format 2,Format 1B,0,0,0,135,-14,12,726,0,12,Format 2,Format 1B,0,0,0,135,-14,12,726,1,12,Format 2,Format 1B,0,0,0,135,-14,12,726,2,12,Format 2,Format 1B,0,0,0,135,-14,12,726,4,12,Format 2,Format 1B,0,0,0,135,-14,12,726,6,12,Format 2,Format 1B,0,0,0,135,-14,12,726,7,12,Format 2,Format 1B,0,0,0,135,-14,12,726,8,12,Format 2,Format 1B,0,0,0,135,-14,12,726,9,12,Format 2,Format 1B,0,0,0,135,-14,12,727,0,12,Format 2,Format 1B,0,0,0,135,-14,12,727,2,12,Format 2,Format 1B,0,0,0,135,-14,12,727,3,12,Format 2,Format 1B,0,0,0,135,-14,12,727,4,12,Format 2,Format 1B,0,0,0,135,-14,12,727,5,12,Format 2,Format 1B,0,0,0,135,-14,12,727,6,12,Format 2,Format 1B,0,0,0,135,-14,12,727,7,12,Format 2,Format 1B,0,0,0,135,-14,12,727,8,12,Format 2,Format 1B,0,0,0,135,-14,12,728,0,12,Format 2,Format 1B,0,0,0,135,-14,12,728,1,12,Format 2,Format 1B,0,0,0,135,-14,12,728,2,12,Format 2,Format 1B,0,0,0,135,-14,12,728,3,12,Format 2,Format 1B,0,0,0,135,-14,12,728,4,12,Format 2,Format 1B,0,0,0,135,-14,12,728,5,12,Format 2,Format 1B,0,0,0,135,-14,12,728,9,12,Format 2,Format 1B,0,0,0,135,-14,12,729,0,12,Format 2,Format 1B,0,0,0,135,-14,12,729,1,12,Format 2,Format 1B,0,0,0,135,-14,12,729,2,12,Format 2,Format 1B,0,0,0,135,-14,12,729,3,12,Format 2,Format 1B,0,0,0,135,-14,12,729,4,12,Format 2,Format 1B,0,0,0,135,-14,12,729,5,12,Format 2,Format 1B,0,0,0,135,-14,12,729,6,12,Format 2,Format 1B,0,0,0,135,-14,12,729,7,12,Format 2,Format 1B,0,0,0,135,-14,12,729,8,12,Format 2,Format 1B,0,0,0,135,-14,12,729,9,12,Format 2,Format 1B,0,0,0,135,-14,12,730,1,12,Format 2,Format 1B,0,0,0,135,-14,12,730,2,12,Format 2,Format 1B,0,0,0,135,-14,12,730,3,12,Format 2,Format 1B,0,0,0,135,-14,12,730,4,12,Format 2,Format 1B,0,0,0,135,-14,12
520,LTE_PHY_PUCCH_Power_Control,2021-11-29 18:43:13.591841,24,42,,730,5,12,Format 2,Format 1B,0,0,0,135,-14,12,730,6,12,Format 2,Format 1B,0,0,0,135,-14,12,730,8,12,Format 2,Format 1B,0,0,0,135,-14,12,730,9,12,Format 2,Format 1B,0,0,0,135,-14,12,731,0,12,Format 2,Format 1B,0,0,0,135,-14,12,731,1,12,Format 2,Format 1B,0,0,0,135,-14,12,731,2,12,Format 2,Format 1B,0,0,0,135,-14,12,731,3,12,Format 2,Format 1B,0,0,0,135,-14,12,731,4,12,Format 2,Format 1B,0,0,0,135,-14,12,731,6,12,Format 2,Format 1B,0,0,0,135,-14,12,731,7,12,Format 2,Format 1B,0,0,0,135,-14,12,731,8,12,Format 2,Format 1B,0,0,0,135,-14,12,731,9,12,Format 2,Format 1B,0,0,0,135,-14,12,732,0,12,Format 2,Format 1B,0,0,0,135,-14,12,732,1,12,Format 2,Format 1B,0,0,0,135,-14,12,732,2,12,Format 2,Format 1B,0,0,0,135,-14,12,732,4,12,Format 2,Format 1B,0,0,0,135,-14,12,732,5,11,Format 2,Format 2B,0,0,0,135,-14,11,732,6,11,Format 2,Format 2B,0,0,0,135,-14,11,732,7,12,Format 2,Format 1B,0,0,0,135,-14,12,732,8,12,Format 2,Format 1B,0,0,0,135,-14,12,732,9,12,Format 2,Format 1B,0,0,0,135,-14,12,733,2,12,Format 2,Format 1B,0,0,0,135,-14,12,733,3,12,Format 2,Format 1B,0,0,0,135,-14,12,733,4,12,Format 2,Format 1B,0,0,0,135,-14,12,733,5,12,Format 2,Format 1B,0,0,0,135,-14,12,733,6,12,Format 2,Format 1B,0,0,0,135,-14,12,733,7,12,Format 2,Format 1B,0,0,0,135,-14,12,733,8,12,Format 2,Format 1B,0,0,0,135,-14,12,734,0,12,Format 2,Format 1B,0,0,0,135,-14,12,734,1,12,Format 2,Format 1B,0,0,0,135,-14,12,734,2,12,Format 2,Format 1B,0,0,0,135,-14,12,734,3,12,Format 2,Format 1B,0,0,0,135,-14,12,734,4,12,Format 2,Format 1B,0,0,0,135,-14,12,734,5,12,Format 2,Format 1B,0,0,0,135,-14,12,734,6,12,Format 2,Format 1B,0,0,0,135,-14,12,734,8,12,Format 2,Format 1B,0,0,0,135,-14,12,734,9,12,Format 2,Format 1B,0,0,0,135,-14,12,735,0,12,Format 2,Format 1B,0,0,0,135,-14,12,735,1,12,Format 2,Format 1B,0,0,0,135,-14,12,735,2,12,Format 2,Format 1B,0,0,0,135,-14,12,735,3,12,Format 2,Format 1B,0,0,0,135,-14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,LTE_PHY_PUCCH_Power_Control,2021-11-29 18:43:16.586537,24,50,,5,3,13,Format 2,Format 1B,0,0,0,134,-12,13,5,4,13,Format 2,Format 1B,0,0,0,134,-12,13,5,5,13,Format 2,Format 1B,0,0,0,134,-12,13,5,6,13,Format 2,Format 1B,0,0,0,134,-12,13,5,7,13,Format 2,Format 1B,0,0,0,134,-12,13,5,9,13,Format 2,Format 1B,0,0,0,134,-12,13,6,0,13,Format 2,Format 1B,0,0,0,134,-12,13,6,1,13,Format 2,Format 1B,0,0,0,134,-12,13,6,2,13,Format 2,Format 1B,0,0,0,134,-12,13,6,3,13,Format 2,Format 1B,0,0,0,134,-12,13,6,4,13,Format 2,Format 1B,0,0,0,134,-12,13,6,6,13,Format 2,Format 1B,0,0,0,134,-12,13,6,7,13,Format 2,Format 1B,0,0,0,134,-12,13,6,8,13,Format 2,Format 1B,0,0,0,134,-12,13,6,9,13,Format 2,Format 1B,0,0,0,134,-12,13,7,0,13,Format 2,Format 1B,0,0,0,134,-12,13,7,1,13,Format 2,Format 1B,0,0,0,134,-12,13,7,2,13,Format 2,Format 1B,0,0,0,134,-12,13,7,4,13,Format 2,Format 1B,0,0,0,134,-12,13,7,5,13,Format 2,Format 1B,0,0,0,134,-12,13,7,6,13,Format 2,Format 1B,0,0,0,134,-12,13,7,7,13,Format 2,Format 1B,0,0,0,134,-12,13,7,8,13,Format 2,Format 1B,0,0,0,134,-12,13,7,9,13,Format 2,Format 1B,0,0,0,134,-12,13,8,1,13,Format 2,Format 1B,0,0,0,134,-12,13,8,2,13,Format 2,Format 1B,0,0,0,134,-12,13,8,3,13,Format 2,Format 1B,0,0,0,134,-12,13,8,4,13,Format 2,Format 1B,0,0,0,134,-12,13,8,5,13,Format 2,Format 1B,0,0,0,134,-12,13,8,6,13,Format 2,Format 1B,0,0,0,134,-12,13,8,7,13,Format 2,Format 1B,0,0,0,134,-12,13,8,9,13,Format 2,Format 1B,0,0,0,134,-12,13,9,0,13,Format 2,Format 1B,0,0,0,134,-12,13,9,1,13,Format 2,Format 1B,0,0,0,134,-12,13,9,2,13,Format 2,Format 1B,0,0,0,134,-12,13,9,3,13,Format 2,Format 1B,0,0,0,134,-12,13,9,4,13,Format 2,Format 1B,0,0,0,134,-12,13,9,5,13,Format 2,Format 1B,0,0,0,134,-12,13,9,7,13,Format 2,Format 1B,0,0,0,134,-12,13,9,8,13,Format 2,Format 1B,0,0,0,134,-12,13,9,9,13,Format 2,Format 1B,0,0,0,134,-12,13,10,0,13,Format 2,Format 1B,0,0,0,134,-12,13,10,1,13,Format 2,Format 1B,0,0,0,134,-12,13,10,2,13,Format 2,Format 1B,0,0,0,134,-12,13,10,4,13,Format 2,Format 1B,0,0,0,134,-12,13,10,5,13,Format 2,Format 1B,0,0,0,134,-12,13,10,6,13,Format 2,Format 1B,0,0,0,134,-12,13,10,7,13,Format 2,Format 1B,0,0,0,134,-12,13,10,8,13,Format 2,Format 1B,0,0,0,134,-12,13,10,9,13,Format 2,Format 1B,0,0,0,134,-12,13
616,LTE_PHY_PUCCH_Power_Control,2021-11-29 18:43:15.651258,24,50,,934,9,14,Format 2,Format 1B,0,0,0,135,-12,14,935,0,14,Format 2,Format 1B,0,0,0,135,-12,14,935,1,14,Format 2,Format 1B,0,0,0,135,-12,14,935,3,14,Format 2,Format 1B,0,0,0,135,-12,14,935,4,14,Format 2,Format 1B,0,0,0,135,-12,14,935,5,14,Format 2,Format 1B,0,0,0,135,-12,14,935,6,14,Format 2,Format 1B,0,0,0,135,-12,14,935,7,14,Format 2,Format 1B,0,0,0,135,-12,14,935,8,14,Format 2,Format 1B,0,0,0,135,-12,14,935,9,14,Format 2,Format 1B,0,0,0,135,-12,14,936,1,14,Format 2,Format 1B,0,0,0,135,-12,14,936,2,14,Format 2,Format 1B,0,0,0,135,-12,14,936,3,14,Format 2,Format 1B,0,0,0,135,-12,14,936,4,14,Format 2,Format 1B,0,0,0,135,-12,14,936,5,14,Format 2,Format 1B,0,0,0,135,-12,14,936,6,14,Format 2,Format 1B,0,0,0,135,-12,14,937,0,14,Format 2,Format 1B,0,0,0,135,-12,14,937,1,14,Format 2,Format 1B,0,0,0,135,-12,14,937,2,14,Format 2,Format 1B,0,0,0,135,-12,14,937,3,14,Format 2,Format 1B,0,0,0,135,-12,14,937,4,14,Format 2,Format 1B,0,0,0,135,-12,14,937,5,14,Format 2,Format 1B,0,0,0,135,-12,14,937,6,14,Format 2,Format 1B,0,0,0,135,-12,14,937,8,14,Format 2,Format 1B,0,0,0,135,-12,14,937,9,14,Format 2,Format 1B,0,0,0,135,-12,14,938,0,14,Format 2,Format 1B,0,0,0,135,-12,14,938,1,14,Format 2,Format 1B,0,0,0,135,-12,14,938,2,14,Format 2,Format 1B,0,0,0,135,-12,14,938,3,14,Format 2,Format 1B,0,0,0,135,-12,14,938,4,14,Format 2,Format 1B,0,0,0,135,-12,14,938,6,14,Format 2,Format 1B,0,0,0,135,-12,14,938,7,14,Format 2,Format 1B,0,0,0,135,-12,14,938,8,14,Format 2,Format 1B,0,0,0,135,-12,14,938,9,14,Format 2,Format 1B,0,0,0,135,-12,14,939,0,14,Format 2,Format 1B,0,0,0,135,-12,14,939,1,14,Format 2,Format 1B,0,0,0,135,-12,14,939,6,14,Format 2,Format 1B,0,0,0,135,-12,14,939,7,14,Format 2,Format 1B,0,0,0,135,-12,14,939,8,14,Format 2,Format 1B,0,0,0,135,-12,14,940,1,14,Format 2,Format 1B,0,0,0,135,-12,14,940,2,14,Format 2,Format 1B,0,0,0,135,-12,14,940,4,14,Format 2,Format 1B,0,0,0,135,-12,14,940,5,13,Format 2,Format 2B,0,0,0,135,-12,13,940,7,14,Format 2,Format 1B,0,0,0,135,-12,14,940,8,14,Format 2,Format 1B,0,0,0,135,-12,14,941,0,14,Format 2,Format 1B,0,0,0,135,-12,14,941,1,14,Format 2,Format 1B,0,0,0,135,-12,14,941,2,14,Format 2,Format 1B,0,0,0,135,-12,14,941,3,14,Format 2,Format 1B,0,0,0,135,-12,14,941,4,14,Format 2,Format 1B,0,0,0,135,-12,14
616,LTE_PHY_PUCCH_Power_Control,2021-11-29 18:43:15.710197,24,50,,941,5,14,Format 2,Format 1B,0,0,0,135,-12,14,941,6,14,Format 2,Format 1B,0,0,0,135,-12,14,941,7,14,Format 2,Format 1B,0,0,0,135,-12,14,941,8,14,Format 2,Format 1B,0,0,0,135,-12,14,941,9,14,Format 2,Format 1B,0,0,0,135,-12,14,942,1,14,Format 2,Format 1B,0,0,0,135,-12,14,942,2,14,Format 2,Format 1B,0,0,0,135,-12,14,942,3,14,Format 2,Format 1B,0,0,0,135,-12,14,942,4,14,Format 2,Format 1B,0,0,0,135,-12,14,942,5,14,Format 2,Format 1B,0,0,0,135,-12,14,942,6,14,Format 2,Format 1B,0,0,0,135,-12,14,943,0,14,Format 2,Format 1B,0,0,0,135,-12,14,943,1,14,Format 2,Format 1B,0,0,0,135,-12,14,943,2,14,Format 2,Format 1B,0,0,0,135,-12,14,943,3,14,Format 2,Format 1B,0,0,0,135,-12,14,943,4,14,Format 2,Format 1B,0,0,0,135,-12,14,943,5,14,Format 2,Format 1B,0,0,0,135,-12,14,943,6,14,Format 2,Format 1B,0,0,0,135,-12,14,943,8,14,Format 2,Format 1B,0,0,0,135,-12,14,943,9,14,Format 2,Format 1B,0,0,0,135,-12,14,944,0,14,Format 2,Format 1B,0,0,0,135,-12,14,944,1,14,Format 2,Format 1B,0,0,0,135,-12,14,944,2,14,Format 2,Format 1B,0,0,0,135,-12,14,944,3,14,Format 2,Format 1B,0,0,0,135,-12,14,944,4,14,Format 2,Format 1B,0,0,0,135,-12,14,944,6,14,Format 2,Format 1B,0,0,0,135,-12,14,944,7,14,Format 2,Format 1B,0,0,0,135,-12,14,944,8,14,Format 2,Format 1B,0,0,0,135,-12,14,944,9,14,Format 2,Format 1B,0,0,0,135,-12,14,945,0,14,Format 2,Format 1B,0,0,0,135,-12,14,945,1,14,Format 2,Format 1B,0,0,0,135,-12,14,945,4,14,Format 2,Format 1B,0,0,0,135,-12,14,945,5,14,Format 2,Format 1B,0,0,0,135,-12,14,945,6,14,Format 2,Format 1B,0,0,0,135,-12,14,945,7,14,Format 2,Format 1B,0,0,0,135,-12,14,945,8,14,Format 2,Format 1B,0,0,0,135,-12,14,945,9,14,Format 2,Format 1B,0,0,0,135,-12,14,946,0,14,Format 2,Format 1B,0,0,0,135,-12,14,946,1,14,Format 2,Format 1B,0,0,0,135,-12,14,946,2,14,Format 2,Format 1B,0,0,0,135,-12,14,946,3,14,Format 2,Format 1B,0,0,0,135,-12,14,946,4,14,Format 2,Format 1B,0,0,0,135,-12,14,946,5,14,Format 2,Format 1B,0,0,0,135,-12,14,946,6,14,Format 2,Format 1B,0,0,0,135,-12,14,946,7,14,Format 2,Format 1B,0,0,0,135,-12,14,946,8,14,Format 2,Format 1B,0,0,0,135,-12,14,946,9,14,Format 2,Format 1B,0,0,0,135,-12,14,947,1,14,Format 2,Format 1B,0,0,0,135,-12,14,947,2,14,Format 2,Format 1B,0,0,0,135,-12,14,947,3,14,Format 2,Format 1B,0,0,0,135,-12,14
