log_msg_len,type_id,timestamp,Version,Start System Sub-frame Number,Start System Frame Number,PUSCH Reporting Mode,Csi Meas Set Index,Rank Index,Number of Subbands,WideBand CQI CW0,WideBand CQI CW1,SubBand Size (k),Single WB PMI,Single MB PMI,CSF Tx Mode,Carrier Index,Num CSIrs Ports
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:41.965023,102,5,644,MODE_APERIODIC_RM31,0,Rank 2,10,4,6,8,13,0,TM_CL_SM,SCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:41.988300,102,8,646,MODE_APERIODIC_RM31,0,Rank 2,13,6,6,8,11,0,TM_CL_SM,PCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:41.996485,102,6,647,MODE_APERIODIC_RM31,0,Rank 2,10,4,6,8,15,0,TM_CL_SM,SCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.017919,102,8,649,MODE_APERIODIC_RM31,0,Rank 2,13,6,6,8,11,0,TM_CL_SM,PCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.025416,102,5,650,MODE_APERIODIC_RM31,0,Rank 2,10,5,5,8,10,0,TM_CL_SM,SCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.026470,102,6,650,MODE_APERIODIC_RM31,0,Rank 2,13,5,6,8,11,0,TM_CL_SM,PCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.048292,102,8,652,MODE_APERIODIC_RM31,0,Rank 2,10,4,4,8,15,0,TM_CL_SM,SCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.068290,102,8,654,MODE_APERIODIC_RM31,0,Rank 2,13,5,6,8,11,0,TM_CL_SM,PCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.075020,102,5,655,MODE_APERIODIC_RM31,0,Rank 2,10,4,6,8,15,0,TM_CL_SM,SCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.075800,102,6,655,MODE_APERIODIC_RM31,0,Rank 2,13,6,6,8,13,0,TM_CL_SM,PCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.077959,102,8,655,MODE_APERIODIC_RM31,0,Rank 2,10,4,4,8,10,0,TM_CL_SM,SCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.079042,102,9,655,MODE_APERIODIC_RM31,0,Rank 2,13,6,6,8,13,0,TM_CL_SM,PCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.080829,102,1,656,MODE_APERIODIC_RM31,0,Rank 2,10,4,6,8,15,0,TM_CL_SM,SCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.082907,102,3,656,MODE_APERIODIC_RM31,0,Rank 2,13,6,6,8,13,0,TM_CL_SM,PCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.084068,102,4,656,MODE_APERIODIC_RM31,0,Rank 2,10,5,4,8,15,0,TM_CL_SM,SCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.099014,102,9,657,MODE_APERIODIC_RM31,0,Rank 2,13,7,7,8,13,0,TM_CL_SM,PCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.100185,102,0,658,MODE_APERIODIC_RM31,0,Rank 2,10,5,5,8,15,0,TM_CL_SM,SCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.101911,102,2,658,MODE_APERIODIC_RM31,0,Rank 2,13,6,6,8,11,0,TM_CL_SM,PCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.103016,102,3,658,MODE_APERIODIC_RM31,0,Rank 2,10,5,4,8,10,0,TM_CL_SM,SCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.108288,102,8,658,MODE_APERIODIC_RM31,0,Rank 2,13,6,6,8,11,0,TM_CL_SM,PCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.110028,102,0,659,MODE_APERIODIC_RM31,0,Rank 2,10,5,5,8,10,0,TM_CL_SM,SCC,0
48,LTE_PHY_PUSCH_CSF,2021-11-29 18:42:42.127930,102,8,660,MODE_APERIODIC_RM31,0,Rank 2,13,6,6,8,11,0,TM_CL_SM,PCC,0
