log_msg_len,type_id,timestamp
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 03:13:40.539136
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 03:13:41.335685
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 03:13:11.458280
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 03:13:11.895813
