log_msg_len,type_id,timestamp,Version,Num SubPkt,PDU Size,Msg
84,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 03:13:40.515057,1,1,7,
84,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 03:13:41.894329,1,1,8,
224,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 03:13:41.895830,1,1,147,
84,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 03:13:41.914019,1,1,7,
96,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 03:14:28.212667,1,1,17,
84,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 03:13:11.435183,1,1,7,
