log_msg_len,type_id,timestamp,Version,Number of SubPackets,SubPacket ID,SubPacket Version,SubPacket Size,E-ARFCN,Num-of-cells,Physical Cell ID,Serving Cell Index,Is Serving Cell,Current SFN,Current Subframe Number,RSRP Rx[0],RSRP Rx[1],RSRP,RSRQ Rx[0],RSRQ Rx[1],RSRQ
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:54.620495,1,1,25,36,524,66586,1,349,PCell,1,502,2,-106.9375,-114.6875,-106.9375,-11.8125,-12.8125,-11.8125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:54.941302,1,1,25,36,524,66586,1,349,PCell,1,534,3,-107.25,-114.875,-107.25,-10.625,-12.3125,-10.625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:05:49.773200,1,1,25,36,524,66586,1,349,PCell,1,161,5,-109.9375,-117.125,-109.9375,-14.25,-13.9375,-14.25
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:05:50.100463,1,1,25,36,524,66586,1,349,PCell,1,194,2,-110.25,-117.0,-110.25,-12.1875,-13.5625,-12.1875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:05:50.410796,1,1,25,36,524,66586,1,349,PCell,1,225,3,-110.0,-116.5625,-110.0,-14.6875,-15.25,-14.6875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:05:50.733372,1,1,25,36,524,66586,1,349,PCell,1,257,5,-109.375,-116.0,-109.375,-12.125,-12.125,-12.125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:05:51.053396,1,1,25,36,524,66586,1,349,PCell,1,289,5,-109.625,-115.875,-109.625,-12.4375,-12.0625,-12.4375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:05:51.373403,1,1,25,36,524,66586,1,349,PCell,1,321,5,-109.5625,-115.9375,-109.5625,-11.5625,-11.6875,-11.5625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.684372,1,1,25,36,524,66586,1,349,PCell,1,1004,6,-112.875,-118.25,-112.875,-14.5625,-14.25,-14.5625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.684372,1,1,25,36,524,977,1,202,1_SCell,1,1004,6,-115.125,-113.875,-113.875,-14.6875,-9.875,-14.6875
