log_msg_len,type_id,timestamp,Version,Number of Records,Records,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status
76,LTE_PHY_RLM_Report,2021-11-29 19:56:52.791850,1,5,,168,5,0.0,0.0,0,0,0,169,5,0.0,0.0,0,0,0,224,0,0.0,0.0,0,0,0,256,0,0.0,0.0,0,0,0,288,0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,LTE_PHY_RLM_Report,2021-11-29 19:57:30.706860,1,20,,957,5,0.0,0.0,0,0,0,958,5,0.0,0.0,0,0,0,959,5,0.0,0.0,0,0,0,992,0,0.0,0.0,0,0,0,993,0,0.0,0.0,0,0,0,994,0,0.0,0.0,0,0,0,995,0,0.0,0.0,0,0,0,996,0,0.0,0.0,0,0,0,997,0,0.0,0.0,0,0,0,998,0,0.0,0.0,0,0,0,999,0,0.0,0.0,0,0,0,1000,0,0.0,0.0,0,0,0,1001,0,0.0,0.0,0,0,0,1002,0,0.0,0.0,0,0,0,1003,0,0.0,0.0,0,0,0,1004,0,0.0,0.0,0,0,0,1005,0,0.0,0.0,0,0,0,1006,0,0.0,0.0,0,0,0,1007,0,0.0,0.0,0,0,0,1008,0,0.0,0.0,0,0,0
256,LTE_PHY_RLM_Report,2021-11-29 19:58:01.930416,1,20,,985,0,0.0,0.0,0,0,0,986,0,0.0,0.0,0,0,0,987,0,0.0,0.0,0,0,0,988,0,0.0,0.0,0,0,0,989,0,0.0,0.0,0,0,0,990,0,0.0,0.0,0,0,0,991,0,0.0,0.0,0,0,0,1008,0,0.0,0.0,0,0,0,1009,5,0.0,0.0,0,0,0,1010,5,0.0,0.0,0,0,0,1011,5,0.0,0.0,0,0,0,1012,5,0.0,0.0,0,0,0,1013,5,0.0,0.0,0,0,0,1014,5,0.0,0.0,0,0,0,1015,5,0.0,0.0,0,0,0,1016,5,0.0,0.0,0,0,0,1017,5,0.0,0.0,0,0,0,32,0,0.0,0.0,0,0,0,33,4,0.0,0.0,0,0,0,34,4,0.0,0.0,0,0,0
256,LTE_PHY_RLM_Report,2021-11-29 19:58:17.071670,1,20,,497,4,0.0,0.0,0,0,0,498,4,0.0,0.0,0,0,0,499,4,0.0,0.0,0,0,0,500,4,0.0,0.0,0,0,0,501,4,0.0,0.0,0,0,0,502,4,0.0,0.0,0,0,0,503,4,0.0,0.0,0,0,0,504,4,0.0,0.0,0,0,0,505,4,0.0,0.0,0,0,0,506,4,0.0,0.0,0,0,0,507,4,0.0,0.0,0,0,0,508,4,0.0,0.0,0,0,0,509,4,0.0,0.0,0,0,0,510,4,0.0,0.0,0,0,0,511,4,0.0,0.0,0,0,0,520,0,0.0,0.0,0,0,0,521,5,0.0,0.0,0,0,0,522,5,0.0,0.0,0,0,0,523,5,0.0,0.0,0,0,0,524,5,0.0,0.0,0,0,0
256,LTE_PHY_RLM_Report,2021-11-29 19:56:23.551366,1,20,,384,0,0.0,0.0,0,0,0,416,0,0.0,0.0,0,0,0,417,2,0.0,0.0,0,0,0,418,2,0.0,0.0,0,0,0,419,2,0.0,0.0,0,0,0,420,2,0.0,0.0,0,0,0,421,2,0.0,0.0,0,0,0,422,2,0.0,0.0,0,0,0,423,2,0.0,0.0,0,0,0,424,2,0.0,0.0,0,0,0,425,2,0.0,0.0,0,0,0,426,2,0.0,0.0,0,0,0,427,2,0.0,0.0,0,0,0,428,2,0.0,0.0,0,0,0,429,2,0.0,0.0,0,0,0,432,4,0.0,0.0,0,0,0,433,4,0.0,0.0,0,0,0,434,4,0.0,0.0,0,0,0,435,4,0.0,0.0,0,0,0,436,4,0.0,0.0,0,0,0
256,LTE_PHY_RLM_Report,2021-11-29 19:59:29.870318,1,20,,536,1,0.0,0.0,0,0,0,540,4,0.0,0.0,0,0,0,544,4,0.0,0.0,0,0,0,552,1,0.0,0.0,0,0,0,556,4,0.0,0.0,0,0,0,560,4,0.0,0.0,0,0,0,568,1,0.0,0.0,0,0,0,572,4,0.0,0.0,0,0,0,576,4,0.0,0.0,0,0,0,584,1,0.0,0.0,0,0,0,588,4,0.0,0.0,0,0,0,592,4,0.0,0.0,0,0,0,600,1,0.0,0.0,0,0,0,604,4,0.0,0.0,0,0,0,608,4,0.0,0.0,0,0,0,616,1,0.0,0.0,0,0,0,620,4,0.0,0.0,0,0,0,624,4,0.0,0.0,0,0,0,632,1,0.0,0.0,0,0,0,636,4,0.0,0.0,0,0,0
40,LTE_PHY_RLM_Report,2021-11-29 19:59:29.991846,1,2,,640,4,0.0,0.0,0,0,0,648,1,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,LTE_PHY_RLM_Report,2021-11-29 19:58:19.191839,1,15,,696,0,0.0,0.0,0,0,0,700,0,0.0,0.0,0,0,0,704,0,0.0,0.0,0,0,0,708,0,0.0,0.0,0,0,0,712,0,0.0,0.0,0,0,0,716,0,0.0,0.0,0,0,0,720,0,0.0,0.0,0,0,0,721,0,0.0,0.0,0,0,0,722,0,0.0,0.0,0,0,0,723,0,0.0,0.0,0,0,0,728,2,0.0,0.0,0,0,0,729,2,0.0,0.0,0,0,0,730,2,0.0,0.0,0,0,0,731,2,0.0,0.0,0,0,0,736,0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,LTE_PHY_RLM_Report,2021-11-29 19:59:01.191878,1,17,,810,8,0.0,0.0,0,0,0,811,6,0.0,0.0,0,0,0,816,1,0.0,0.0,0,0,0,817,8,0.0,0.0,0,0,0,818,1,0.0,0.0,0,0,0,820,4,0.0,0.0,0,0,0,821,4,0.0,0.0,0,0,0,822,8,0.0,0.0,0,0,0,823,4,0.0,0.0,0,0,0,828,3,0.0,0.0,0,0,0,829,3,0.0,0.0,0,0,0,830,3,0.0,0.0,0,0,0,831,5,0.0,0.0,0,0,0,836,0,0.0,0.0,0,0,0,837,0,0.0,0.0,0,0,0,838,0,0.0,0.0,0,0,0,839,0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,
232,LTE_PHY_RLM_Report,2021-11-29 19:57:16.791846,1,18,,606,5,0.0,0.0,0,0,0,607,5,0.0,0.0,0,0,0,624,0,0.0,0.0,0,0,0,625,4,0.0,0.0,0,0,0,626,4,0.0,0.0,0,0,0,627,4,0.0,0.0,0,0,0,628,4,0.0,0.0,0,0,0,629,4,0.0,0.0,0,0,0,630,4,0.0,0.0,0,0,0,631,4,0.0,0.0,0,0,0,632,4,0.0,0.0,0,0,0,633,4,0.0,0.0,0,0,0,634,4,0.0,0.0,0,0,0,635,4,0.0,0.0,0,0,0,636,4,0.0,0.0,0,0,0,637,4,0.0,0.0,0,0,0,638,4,0.0,0.0,0,0,0,639,4,0.0,0.0,0,0,0,,,,,,,,,,,,,,
