log_msg_len,type_id,timestamp,Version,Num SubPkt,SubPacket ID,Version,SubPacket Size,Sub Id,Number of samples,Number of padding BSR,Number of regular BSR,Number of periodic BSR,Number of cancel BSR,Grant received,Grant utilized
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:09:38.288138,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,161,6
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:09:38.388140,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,105,6
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:09:38.510190,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,105,6
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:09:38.610262,1,1,UL Tx Statistics SubPacket,2,20,1,100,4,4,0,0,2469,1870
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:06:43.345414,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,1,0,0,119,81
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:06:43.445313,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:06:43.551294,1,1,UL Tx Statistics SubPacket,2,20,1,100,2,0,0,0,298,10
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 01:37:40.089332,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 01:37:40.194384,1,1,UL Tx Statistics SubPacket,2,20,1,100,2,0,0,0,232,12
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 01:37:40.294388,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:25.768152,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,5,0,12673,12673
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:25.868183,1,1,UL Tx Statistics SubPacket,2,20,1,100,4,5,0,0,1886,1313
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:01.745413,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,2,1,0,1265,1230
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:01.845432,1,1,UL Tx Statistics SubPacket,2,20,1,100,2,2,1,0,1341,1063
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:12.043161,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:12.243113,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:12.425303,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:12.648170,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:12.881622,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:13.043180,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:13.280226,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:09:40.110260,1,1,UL Tx Statistics SubPacket,2,20,1,100,3,3,1,0,1637,1359
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:09:40.210261,1,1,UL Tx Statistics SubPacket,2,20,1,100,5,2,1,0,2479,2130
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:02:58.636605,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:02:58.805210,1,1,UL Tx Statistics SubPacket,2,20,1,100,2,3,0,0,552,394
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:02:58.905304,1,1,UL Tx Statistics SubPacket,2,20,1,100,3,3,0,0,1319,1150
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:49.683193,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,1,3,0,9322,9322
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:49.783188,1,1,UL Tx Statistics SubPacket,2,20,1,100,4,2,1,0,3860,3345
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:49.883192,1,1,UL Tx Statistics SubPacket,2,20,1,100,3,3,1,0,2900,2553
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:09:34.612077,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,3,3,0,3543,3427
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:09:34.712089,1,1,UL Tx Statistics SubPacket,2,20,1,100,2,3,0,0,2043,1736
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:51.891319,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:52.011296,1,1,UL Tx Statistics SubPacket,2,20,1,100,2,0,0,0,266,12
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:52.111292,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,141,6
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:09:17.690265,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,2,1,0,1332,1224
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:09:17.790264,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,4,2,0,2052,1643
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:09:17.890264,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:29.676385,1,1,UL Tx Statistics SubPacket,2,20,1,100,5,4,0,0,3174,2820
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:29.776376,1,1,UL Tx Statistics SubPacket,2,20,1,100,4,1,0,0,2576,2058
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:09:31.438141,1,1,UL Tx Statistics SubPacket,2,20,1,100,3,3,1,0,1724,1476
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:09:31.538138,1,1,UL Tx Statistics SubPacket,2,20,1,100,3,6,0,0,2640,2061
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:13.046293,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:13.206371,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:13.455228,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:13.555310,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,4,0,0,639,369
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:13.655310,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,1,0,0,125,8
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:06:41.729248,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,113,6
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:06:41.829246,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,61,6
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:06:41.955319,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,85,6
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:06:42.081805,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:22.668213,1,1,UL Tx Statistics SubPacket,2,20,1,100,5,1,3,0,11740,11043
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:22.768185,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,2,0,0,450,168
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:06:58.468333,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,1,0,0,177,8
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:06:58.595761,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,1,0,0,122,98
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:06:58.696368,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,3,0,0,424,259
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:08.742548,1,1,UL Tx Statistics SubPacket,2,20,1,100,2,5,1,0,1144,840
