log_msg_len,type_id,timestamp,Version,Number of Records,Records,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power,SFN,Cell Index,Sub-FN,PUSCH Tx Power (dBm),DCI Format,Tx Type,TPC Frozen,Num RBs,Transport Block Size,DL Path Loss,F(i),TPC,PUSCH Actual Tx Power,Max Power
616,LTE_PHY_PUSCH_Power_Control,2021-11-29 17:27:45.041891,25,50,,482,0,0,43,Format 0,Dynamic,0,32,177,130,4,0,23,23,482,0,1,42,Format 0,Dynamic,0,27,149,130,4,0,23,23,482,0,2,42,Format 0,Dynamic,0,27,149,130,4,0,23,23,482,0,3,42,Format 0,Dynamic,0,27,149,130,4,0,23,23,482,0,4,42,Format 0,Dynamic,0,27,149,130,4,0,23,23,482,0,5,42,Format 0,Dynamic,0,24,133,130,4,0,23,23,482,0,6,43,Format 0,Dynamic,0,30,165,130,4,0,23,23,482,0,7,43,Format 0,Dynamic,0,32,177,130,4,0,23,23,482,0,8,44,Format 0,Dynamic,0,36,201,130,4,0,23,23,482,0,9,43,Format 0,Dynamic,0,32,177,130,4,0,23,23,483,0,0,42,Format 0,Dynamic,0,27,149,130,4,0,23,23,483,0,1,43,Format 0,Dynamic,0,32,177,130,4,0,23,23,483,0,2,43,Format 0,Dynamic,0,32,177,130,4,0,23,23,483,0,3,43,Format 0,Dynamic,0,32,177,130,4,0,23,23,483,0,4,43,Format 0,Dynamic,0,32,177,130,4,0,23,23,483,0,5,42,Format 0,Dynamic,0,27,149,130,4,0,23,23,483,0,6,43,Format 0,Dynamic,0,32,177,130,4,0,23,23,483,0,8,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,483,0,9,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,484,0,0,42,Format 0,Dynamic,0,27,193,130,4,0,23,23,484,0,1,43,Format 0,Dynamic,0,32,233,130,4,3,23,23,484,0,2,44,Format 0,Dynamic,0,36,261,130,4,0,23,23,484,0,3,44,Format 0,Dynamic,0,36,261,130,4,0,23,23,484,0,4,44,Format 0,Dynamic,0,36,261,130,4,0,23,23,484,0,5,42,Format 0,Dynamic,0,27,241,130,4,0,23,23,484,0,6,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,484,0,7,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,484,0,8,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,484,0,9,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,485,0,0,42,Format 0,Dynamic,0,27,349,130,4,0,23,23,485,0,1,44,Format 0,Dynamic,0,36,261,130,4,0,23,23,485,0,2,44,Format 0,Dynamic,0,36,261,130,4,0,23,23,485,0,3,42,Format 0,Dynamic,0,27,241,130,4,0,23,23,485,0,4,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,485,0,5,42,Format 0,Dynamic,0,27,349,130,4,0,23,23,485,0,6,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,485,0,7,43,Format 0,Dynamic,0,32,285,130,4,0,23,23,485,0,8,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,485,0,9,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,486,0,0,42,Format 0,Dynamic,0,25,177,130,4,0,23,23,486,0,1,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,486,0,2,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,486,0,3,42,Format 0,Dynamic,0,27,349,130,4,0,23,23,486,0,4,43,Format 0,Dynamic,0,30,217,130,4,0,23,23,486,0,5,43,Format 0,Dynamic,0,32,285,130,4,0,23,23,486,0,6,43,Format 0,Dynamic,0,30,217,130,4,0,23,23,486,0,7,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,486,0,8,42,Format 0,Dynamic,0,25,177,130,4,0,23,23,486,0,9,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,487,0,0,43,Format 0,Dynamic,0,32,233,130,4,0,23,23
616,LTE_PHY_PUSCH_Power_Control,2021-11-29 17:27:45.091903,25,50,,487,0,1,43,Format 0,Dynamic,0,30,217,130,4,3,23,23,487,0,2,43,Format 0,Dynamic,0,30,217,130,4,0,23,23,487,0,3,43,Format 0,Dynamic,0,30,217,130,4,0,23,23,487,0,4,43,Format 0,Dynamic,0,30,217,130,4,0,23,23,487,0,5,41,Format 0,Dynamic,0,20,145,130,4,0,23,23,487,0,6,43,Format 0,Dynamic,0,30,165,130,4,0,23,23,487,0,7,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,487,0,8,43,Format 0,Dynamic,0,30,165,130,4,0,23,23,487,0,9,43,Format 0,Dynamic,0,30,165,130,4,0,23,23,488,0,0,42,Format 0,Dynamic,0,25,137,130,4,0,23,23,488,0,1,43,Format 0,Dynamic,0,30,217,130,4,0,23,23,488,0,2,43,Format 0,Dynamic,0,30,217,130,4,0,23,23,488,0,3,41,Format 0,Dynamic,0,20,145,130,4,0,23,23,488,0,4,43,Format 0,Dynamic,0,30,165,130,4,0,23,23,488,0,5,42,Format 0,Dynamic,0,25,177,130,4,0,23,23,488,0,6,43,Format 0,Dynamic,0,30,165,130,4,0,23,23,488,0,7,43,Format 0,Dynamic,0,30,269,130,4,0,23,23,488,0,8,43,Format 0,Dynamic,0,30,165,130,4,0,23,23,488,0,9,43,Format 0,Dynamic,0,30,165,130,4,0,23,23,489,0,0,42,Format 0,Dynamic,0,25,177,130,4,0,23,23,489,0,1,43,Format 0,Dynamic,0,30,165,130,4,0,23,23,489,0,2,43,Format 0,Dynamic,0,30,165,130,4,0,23,23,489,0,3,43,Format 0,Dynamic,0,30,165,130,4,0,23,23,489,0,4,43,Format 0,Dynamic,0,32,177,130,4,0,23,23,489,0,5,42,Format 0,Dynamic,0,25,177,130,4,0,23,23,489,0,6,43,Format 0,Dynamic,0,32,177,130,4,0,23,23,489,0,7,43,Format 0,Dynamic,0,32,177,130,4,0,23,23,489,0,8,43,Format 0,Dynamic,0,32,177,130,4,0,23,23,489,0,9,43,Format 0,Dynamic,0,32,285,130,4,0,23,23,490,0,0,42,Format 0,Dynamic,0,25,137,130,4,0,23,23,490,0,1,43,Format 0,Dynamic,0,32,177,130,4,3,23,23,490,0,2,43,Format 0,Dynamic,0,32,177,130,4,0,23,23,490,0,3,43,Format 0,Dynamic,0,32,177,130,4,0,23,23,490,0,4,43,Format 0,Dynamic,0,32,177,130,4,0,23,23,490,0,5,42,Format 0,Dynamic,0,25,177,130,4,0,23,23,490,0,6,43,Format 0,Dynamic,0,32,177,130,4,0,23,23,490,0,7,43,Format 0,Dynamic,0,32,177,130,4,0,23,23,490,0,8,44,Format 0,Dynamic,0,36,261,130,4,0,23,23,490,0,9,44,Format 0,Dynamic,0,36,261,130,4,0,23,23,491,0,0,42,Format 0,Dynamic,0,27,241,130,4,0,23,23,491,0,1,44,Format 0,Dynamic,0,36,325,130,4,0,23,23,491,0,2,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,491,0,3,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,491,0,4,43,Format 0,Dynamic,0,30,333,130,4,0,23,23,491,0,5,42,Format 0,Dynamic,0,27,193,130,4,0,23,23,491,0,6,44,Format 0,Dynamic,0,36,261,130,4,0,23,23,491,0,7,44,Format 0,Dynamic,0,36,325,130,4,0,23,23,491,0,8,44,Format 0,Dynamic,0,36,325,130,4,0,23,23,491,0,9,44,Format 0,Dynamic,0,36,261,130,4,0,23,23,492,0,0,42,Format 0,Dynamic,0,27,241,130,4,0,23,23
616,LTE_PHY_PUSCH_Power_Control,2021-11-29 17:27:45.144018,25,50,,492,0,1,44,Format 0,Dynamic,0,36,325,130,4,0,23,23,492,0,2,42,Format 0,Dynamic,0,25,177,130,4,0,23,23,492,0,3,44,Format 0,Dynamic,0,36,261,130,4,0,23,23,492,0,4,44,Format 0,Dynamic,0,36,261,130,4,0,23,23,492,0,5,43,Format 0,Dynamic,0,30,269,130,4,0,23,23,492,0,6,44,Format 0,Dynamic,0,36,325,130,4,0,23,23,492,0,7,44,Format 0,Dynamic,0,36,261,130,4,0,23,23,492,0,8,42,Format 0,Dynamic,0,27,241,130,4,0,23,23,492,0,9,43,Format 0,Dynamic,0,32,285,130,4,0,23,23,493,0,0,42,Format 0,Dynamic,0,25,277,130,4,0,23,23,493,0,1,44,Format 0,Dynamic,0,36,261,130,4,3,23,23,493,0,2,43,Format 0,Dynamic,0,32,285,130,4,0,23,23,493,0,3,43,Format 0,Dynamic,0,30,269,130,4,0,23,23,493,0,4,43,Format 0,Dynamic,0,30,333,130,4,0,23,23,493,0,5,42,Format 0,Dynamic,0,25,325,130,4,0,23,23,493,0,6,43,Format 0,Dynamic,0,30,333,130,4,0,23,23,493,0,7,43,Format 0,Dynamic,0,32,285,130,4,0,23,23,493,0,8,42,Format 0,Dynamic,0,25,225,130,4,0,23,23,493,0,9,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,494,0,0,42,Format 0,Dynamic,0,27,193,130,4,0,23,23,494,0,1,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,494,0,2,43,Format 0,Dynamic,0,30,333,130,4,0,23,23,494,0,3,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,494,0,4,44,Format 0,Dynamic,0,36,261,130,4,0,23,23,494,0,5,42,Format 0,Dynamic,0,27,193,130,4,0,23,23,494,0,6,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,494,0,7,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,494,0,8,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,494,0,9,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,495,0,0,42,Format 0,Dynamic,0,25,177,130,4,0,23,23,495,0,1,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,495,0,2,44,Format 0,Dynamic,0,36,261,130,4,0,23,23,495,0,4,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,495,0,5,42,Format 0,Dynamic,0,27,193,130,4,0,23,23,495,0,6,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,495,0,7,43,Format 0,Dynamic,0,30,269,130,4,0,23,23,495,0,8,43,Format 0,Dynamic,0,30,269,130,4,0,23,23,496,0,0,42,Format 0,Dynamic,0,27,293,130,4,0,23,23,496,0,1,42,Format 0,Dynamic,0,27,241,130,4,3,23,23,496,0,2,42,Format 0,Dynamic,0,25,225,130,4,0,23,23,496,0,3,43,Format 0,Dynamic,0,30,269,130,4,0,23,23,496,0,4,43,Format 0,Dynamic,0,30,333,130,4,0,23,23,496,0,5,42,Format 0,Dynamic,0,27,349,130,4,0,23,23,496,0,6,43,Format 0,Dynamic,0,30,389,130,4,0,23,23,496,0,7,42,Format 0,Dynamic,0,25,325,130,4,0,23,23,496,0,8,43,Format 0,Dynamic,0,30,269,130,4,0,23,23,496,0,9,42,Format 0,Dynamic,0,27,293,130,4,0,23,23,497,0,0,43,Format 0,Dynamic,0,32,233,130,4,0,23,23,497,0,1,44,Format 0,Dynamic,0,40,293,130,4,0,23,23,497,0,2,44,Format 0,Dynamic,0,40,293,130,4,0,23,23
616,LTE_PHY_PUSCH_Power_Control,2021-11-29 17:24:56.195869,25,50,,1005,0,4,42,Format 0,Dynamic,0,64,573,127,3,0,23,23,1005,0,5,41,Format 0,Dynamic,0,54,717,127,3,0,23,23,1005,0,6,42,Format 0,Dynamic,0,64,573,127,3,0,23,23,1005,0,7,42,Format 0,Dynamic,0,64,573,127,3,0,23,23,1005,0,8,42,Format 0,Dynamic,0,64,469,127,3,0,23,23,1005,0,9,42,Format 0,Dynamic,0,64,469,127,3,0,23,23,1006,0,0,41,Format 0,Dynamic,0,54,485,127,3,0,23,23,1006,0,1,42,Format 0,Dynamic,0,60,533,127,3,0,23,23,1006,0,2,41,Format 0,Dynamic,0,54,485,127,3,0,23,23,1006,0,3,41,Format 0,Dynamic,0,54,717,127,3,0,23,23,1006,0,4,42,Format 0,Dynamic,0,64,469,127,3,0,23,23,1006,0,5,41,Format 0,Dynamic,0,54,485,127,3,0,23,23,1006,0,6,42,Format 0,Dynamic,0,64,469,127,3,0,23,23,1006,0,7,42,Format 0,Dynamic,0,64,469,127,3,3,23,23,1006,0,8,41,Format 0,Dynamic,0,54,485,127,3,0,23,23,1006,0,9,42,Format 0,Dynamic,0,64,469,127,3,0,23,23,1007,0,0,41,Format 0,Dynamic,0,54,597,127,3,0,23,23,1007,0,1,42,Format 0,Dynamic,0,60,669,127,3,0,23,23,1007,0,2,42,Format 0,Dynamic,0,64,469,127,3,0,23,23,1007,0,3,41,Format 0,Dynamic,0,54,485,127,3,0,23,23,1007,0,4,42,Format 0,Dynamic,0,64,469,127,3,0,23,23,1007,0,5,41,Format 0,Dynamic,0,48,349,127,3,0,23,23,1007,0,6,41,Format 0,Dynamic,0,54,389,127,3,0,23,23,1007,0,7,42,Format 0,Dynamic,0,64,469,127,3,0,23,23,1007,0,8,41,Format 0,Dynamic,0,54,597,127,3,0,23,23,1007,0,9,42,Format 0,Dynamic,0,60,669,127,3,0,23,23,1008,0,0,41,Format 0,Dynamic,0,48,349,127,3,0,23,23,1008,0,1,42,Format 0,Dynamic,0,60,333,127,3,0,23,23,1008,0,2,42,Format 0,Dynamic,0,60,333,127,3,0,23,23,1008,0,3,42,Format 0,Dynamic,0,60,333,127,3,0,23,23,1008,0,4,41,Format 0,Dynamic,0,50,277,127,3,0,23,23,1008,0,5,41,Format 0,Dynamic,0,45,253,127,3,0,23,23,1008,0,6,41,Format 0,Dynamic,0,54,301,127,3,0,23,23,1008,0,7,42,Format 0,Dynamic,0,60,333,127,3,0,23,23,1008,0,8,42,Format 0,Dynamic,0,60,333,127,3,0,23,23,1008,0,9,42,Format 0,Dynamic,0,64,357,127,3,0,23,23,1009,0,0,41,Format 0,Dynamic,0,50,453,127,3,0,23,23,1009,0,1,42,Format 0,Dynamic,0,60,333,127,3,0,23,23,1009,0,2,41,Format 0,Dynamic,0,54,301,127,3,0,23,23,1009,0,3,42,Format 0,Dynamic,0,60,333,127,3,0,23,23,1009,0,4,42,Format 0,Dynamic,0,60,437,127,3,0,23,23,1009,0,5,41,Format 0,Dynamic,0,50,453,127,3,0,23,23,1009,0,6,42,Format 0,Dynamic,0,60,437,127,3,0,23,23,1009,0,7,42,Format 0,Dynamic,0,60,333,127,3,3,23,23,1009,0,8,41,Format 0,Dynamic,0,50,453,127,3,0,23,23,1009,0,9,41,Format 0,Dynamic,0,54,301,127,3,0,23,23,1010,0,0,40,Format 0,Dynamic,0,36,389,127,3,0,23,23,1010,0,1,39,Format 0,Dynamic,0,30,453,127,3,0,23,23,1010,0,2,39,Format 0,Dynamic,0,32,421,127,3,0,23,23,1010,0,3,40,Format 0,Dynamic,0,36,549,127,3,0,23,23
