log_msg_len,type_id,timestamp,Version,Num SubPkt,PDU Size,Msg
92,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 17:28:18.306321,1,1,13,
96,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 17:26:29.105022,1,1,17,
152,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 17:28:28.577150,1,1,75,
84,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 17:28:13.677991,1,1,7,
84,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 17:28:18.257043,1,1,8,
208,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 17:28:18.257043,1,1,132,
84,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 17:28:18.286320,1,1,7,
100,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 17:24:49.796383,1,1,24,
