log_msg_len,type_id,timestamp,Version,Number of Subpackets,Subpacket ID,Subpacket Version,Subpacket Size,Sub Id,Cell Id,Retx counter,Rach result,Contention procedure,Rach msg bmasks,Msg1,Preamble Index,Preamble index mask,Preamble power offset,Msg2,Backoff Value (ms),Result,TCRNTI,TA value,Msg3,Grant Raw,Grant,Harq ID,MAC PDUs,MAC PDU,MAC PDU,MAC PDU,MAC PDU,MAC PDU,MAC PDU,MAC PDU,MAC PDU,MAC PDU,MAC PDU,MAC PDU,MAC PDU,MAC PDU,MAC PDU,MAC PDU,MAC PDU,MAC PDU,MAC PDU,MAC PDU
56,LTE_MAC_Rach_Attempt,2021-11-29 17:28:18.215119,1,1,6,3,40,1,0,1,Success,Contention Based RACH procedure,7,,3,0xff,65436,,0,True,14066,11,,0xa80000,18,6,,0x20,0x06,0x1f,0x41,0x2c,0x2a,0xf5,0x51,0xf4,0x05,0x00,0x00,0x00,0x2a,0xf5,0x51,0xf4,0x05,0x00
