log_msg_len,type_id,timestamp,Version,Start System Sub-frame Number,Start System Frame Number,PUCCH Reporting Mode,PUCCH Report Type,Number of Subbands,Alt Cqi Table Data,CQI CW0,CQI CW1,Wideband PMI,Carrier Index,CSF Tx Mode,Num Csirs Ports,Csi Meas Set Index,Rank Index
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:21.511961,102,1,922,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:51.761857,102,1,875,MODE_1_1,"Type 3, RI Feedback",13,1,0,0,0,SCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:51.762912,102,2,875,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",13,1,7,4,2,SCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:51.801854,102,1,879,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:51.802911,102,2,879,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,5,6,10,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:51.841857,102,1,883,MODE_1_1,"Type 3, RI Feedback",13,1,0,0,0,SCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:51.842913,102,2,883,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",13,1,7,5,2,SCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:51.881853,102,1,887,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:51.882911,102,2,887,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,5,6,10,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:51.921851,102,1,891,MODE_1_1,"Type 3, RI Feedback",13,1,0,0,0,SCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:51.922908,102,2,891,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",13,1,6,6,6,SCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:51.961851,102,1,895,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:51.962910,102,2,895,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,6,6,10,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:49.001854,102,1,599,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:49.002915,102,2,599,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,6,6,10,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:49.041856,102,1,603,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:49.081857,102,1,607,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:49.082913,102,2,607,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,6,5,10,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:49.121865,102,1,611,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:49.122928,102,2,611,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,6,5,10,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:49.161861,102,1,615,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:49.162924,102,2,615,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,7,5,10,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:42:05.881803,102,1,239,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:42:05.882134,102,2,239,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,4,4,10,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:42:05.921801,102,1,243,MODE_1_1,"Type 3, RI Feedback",13,1,0,0,0,SCC,TM_CL_SM,0,0,Rank 2
