log_msg_len,type_id,timestamp,Version,Num SubPkt,PDU Size,Msg
108,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 20:10:28.641901,1,1,32,
84,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 20:10:50.081952,1,1,7,
84,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 20:11:08.387004,1,1,7,
96,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 20:11:07.263018,1,1,17,
84,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 20:10:51.875862,1,1,8,
224,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 20:10:51.876849,1,1,147,
84,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 20:10:51.904187,1,1,7,
92,LTE_PDCP_DL_SRB_Integrity_Data_PDU,2021-11-29 20:10:51.927012,1,1,13,
