log_msg_len,type_id,timestamp,Version,Number of Records,Records,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status,System Frame Number,Sub-frame Number,Out of Sync BLER (%),In Sync BLER (%),Out of Sync Count,In Sync Count,T310 Timer Status
256,LTE_PHY_RLM_Report,2021-11-29 14:56:11.873088,1,20,,457,7,0.0,0.0,0,0,0,458,7,0.0,0.0,0,0,0,459,7,0.0,0.0,0,0,0,460,7,0.0,0.0,0,0,0,461,7,0.0,0.0,0,0,0,462,7,0.0,0.0,0,0,0,464,7,0.0,0.0,0,0,0,465,7,0.0,0.0,0,0,0,466,7,0.0,0.0,0,0,0,467,7,0.0,0.0,0,0,0,468,7,0.0,0.0,0,0,0,469,7,0.0,0.0,0,0,0,470,7,0.0,0.0,0,0,0,471,7,0.0,0.0,0,0,0,472,7,0.0,0.0,0,0,0,473,7,0.0,0.0,0,0,0,474,7,0.0,0.0,0,0,0,475,7,0.0,0.0,0,0,0,476,7,0.0,0.0,0,0,0,477,7,0.0,0.0,0,0,0
64,LTE_PHY_RLM_Report,2021-11-29 15:02:22.671334,1,4,,582,2,0.0,0.0,0,0,0,614,2,0.0,0.0,0,0,0,646,2,0.0,0.0,0,0,0,678,2,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,LTE_PHY_RLM_Report,2021-11-29 15:03:19.071406,1,15,,112,4,0.0,0.0,0,0,0,113,4,0.0,0.0,0,0,0,114,4,0.0,0.0,0,0,0,115,4,0.0,0.0,0,0,0,116,4,0.0,0.0,0,0,0,124,7,0.0,0.0,0,0,0,125,7,0.0,0.0,0,0,0,126,7,0.0,0.0,0,0,0,127,7,0.0,0.0,0,0,0,128,7,0.0,0.0,0,0,0,129,7,0.0,0.0,0,0,0,130,7,0.0,0.0,0,0,0,131,7,0.0,0.0,0,0,0,132,7,0.0,0.0,0,0,0,133,7,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,LTE_PHY_RLM_Report,2021-11-29 14:58:42.071399,1,16,,27,8,0.0,0.0,0,0,0,59,8,0.0,0.0,0,0,0,91,8,0.0,0.0,0,0,0,123,8,0.0,0.0,0,0,0,125,2,0.0,0.0,0,0,0,126,2,0.0,0.0,0,0,0,127,2,0.0,0.0,0,0,0,128,2,0.0,0.0,0,0,0,129,2,0.0,0.0,0,0,0,130,2,0.0,0.0,0,0,0,131,2,0.0,0.0,0,0,0,132,2,0.0,0.0,0,0,0,133,2,0.0,0.0,0,0,0,134,2,0.0,0.0,0,0,0,135,2,0.0,0.0,0,0,0,136,2,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,LTE_PHY_RLM_Report,2021-11-29 14:58:42.348853,1,20,,140,3,0.0,0.0,0,0,0,141,3,0.0,0.0,0,0,0,142,3,0.0,0.0,0,0,0,143,3,0.0,0.0,0,0,0,144,3,0.0,0.0,0,0,0,145,3,0.0,0.0,0,0,0,146,3,0.0,0.0,0,0,0,147,3,0.0,0.0,0,0,0,148,3,0.0,0.0,0,0,0,149,3,0.0,0.0,0,0,0,156,3,0.0,0.0,0,0,0,157,3,0.0,0.0,0,0,0,158,3,0.0,0.0,0,0,0,159,3,0.0,0.0,0,0,0,160,3,0.0,0.0,0,0,0,161,3,0.0,0.0,0,0,0,162,3,0.0,0.0,0,0,0,163,3,0.0,0.0,0,0,0,164,3,0.0,0.0,0,0,0,165,3,0.0,0.0,0,0,0
160,LTE_PHY_RLM_Report,2021-11-29 14:56:28.471745,1,12,,8,7,0.0,0.0,0,0,0,9,7,0.0,0.0,0,0,0,16,7,0.0,0.0,0,0,0,17,7,0.0,0.0,0,0,0,18,7,0.0,0.0,0,0,0,19,7,0.0,0.0,0,0,0,20,7,0.0,0.0,0,0,0,21,7,0.0,0.0,0,0,0,22,7,0.0,0.0,0,0,0,23,7,0.0,0.0,0,0,0,24,7,0.0,0.0,0,0,0,25,7,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,LTE_PHY_RLM_Report,2021-11-29 14:56:54.223188,1,20,,581,7,0.0,0.0,0,0,0,582,7,0.0,0.0,0,0,0,583,7,0.0,0.0,0,0,0,584,7,0.0,0.0,0,0,0,585,7,0.0,0.0,0,0,0,586,7,0.0,0.0,0,0,0,587,7,0.0,0.0,0,0,0,588,7,0.0,0.0,0,0,0,589,7,0.0,0.0,0,0,0,590,7,0.0,0.0,0,0,0,591,7,0.0,0.0,0,0,0,608,2,0.0,0.0,0,0,0,609,7,0.0,0.0,0,0,0,610,7,0.0,0.0,0,0,0,611,7,0.0,0.0,0,0,0,612,7,0.0,0.0,0,0,0,613,7,0.0,0.0,0,0,0,614,7,0.0,0.0,0,0,0,615,7,0.0,0.0,0,0,0,616,7,0.0,0.0,0,0,0
40,LTE_PHY_RLM_Report,2021-11-29 14:58:54.071341,1,2,,251,8,0.0,0.0,0,0,0,283,8,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,LTE_PHY_RLM_Report,2021-11-29 14:58:54.905621,1,20,,315,8,0.0,0.0,0,0,0,347,8,0.0,0.0,0,0,0,379,8,0.0,0.0,0,0,0,381,0,0.0,0.0,0,0,0,382,0,0.0,0.0,0,0,0,383,0,0.0,0.0,0,0,0,384,0,0.0,0.0,0,0,0,385,0,0.0,0.0,0,0,0,386,0,0.0,0.0,0,0,0,387,0,0.0,0.0,0,0,0,388,0,0.0,0.0,0,0,0,389,0,0.0,0.0,0,0,0,390,0,0.0,0.0,0,0,0,391,0,0.0,0.0,0,0,0,392,0,0.0,0.0,0,0,0,393,0,0.0,0.0,0,0,0,394,0,0.0,0.0,0,0,0,395,0,0.0,0.0,0,0,0,396,0,0.0,0.0,0,0,0,397,0,0.0,0.0,0,0,0
64,LTE_PHY_RLM_Report,2021-11-29 15:00:00.071404,1,4,,654,2,0.0,0.0,0,0,0,686,2,0.0,0.0,0,0,0,718,2,0.0,0.0,0,0,0,750,2,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,LTE_PHY_RLM_Report,2021-11-29 15:00:01.011462,1,20,,782,2,0.0,0.0,0,0,0,814,2,0.0,0.0,0,0,0,846,2,0.0,0.0,0,0,0,847,6,0.0,0.0,0,0,0,848,6,0.0,0.0,0,0,0,849,6,0.0,0.0,0,0,0,850,6,0.0,0.0,0,0,0,851,6,0.0,0.0,0,0,0,852,6,0.0,0.0,0,0,0,853,6,0.0,0.0,0,0,0,854,6,0.0,0.0,0,0,0,855,6,0.0,0.0,0,0,0,856,6,0.0,0.0,0,0,0,857,6,0.0,0.0,0,0,0,858,6,0.0,0.0,0,0,0,859,6,0.0,0.0,0,0,0,860,6,0.0,0.0,0,0,0,861,6,0.0,0.0,0,0,0,862,6,0.0,0.0,0,0,0,863,6,0.0,0.0,0,0,0
256,LTE_PHY_RLM_Report,2021-11-29 14:56:48.353214,1,20,,2,7,0.0,0.0,0,0,0,3,7,0.0,0.0,0,0,0,4,7,0.0,0.0,0,0,0,5,7,0.0,0.0,0,0,0,6,7,0.0,0.0,0,0,0,7,7,0.0,0.0,0,0,0,8,7,0.0,0.0,0,0,0,9,7,0.0,0.0,0,0,0,10,7,0.0,0.0,0,0,0,11,7,0.0,0.0,0,0,0,12,7,0.0,0.0,0,0,0,13,7,0.0,0.0,0,0,0,14,7,0.0,0.0,0,0,0,15,7,0.0,0.0,0,0,0,24,7,0.0,0.0,0,0,0,25,7,0.0,0.0,0,0,0,26,7,0.0,0.0,0,0,0,27,7,0.0,0.0,0,0,0,28,7,0.0,0.0,0,0,0,29,7,0.0,0.0,0,0,0
172,LTE_PHY_RLM_Report,2021-11-29 14:56:48.871651,1,13,,30,7,0.0,0.0,0,0,0,31,7,0.0,0.0,0,0,0,32,7,0.0,0.0,0,0,0,33,7,0.0,0.0,0,0,0,40,7,0.0,0.0,0,0,0,41,7,0.0,0.0,0,0,0,42,7,0.0,0.0,0,0,0,43,7,0.0,0.0,0,0,0,44,7,0.0,0.0,0,0,0,45,7,0.0,0.0,0,0,0,46,7,0.0,0.0,0,0,0,47,7,0.0,0.0,0,0,0,56,2,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,LTE_PHY_RLM_Report,2021-11-29 14:57:48.871394,1,17,,862,8,0.0,0.0,0,0,0,894,8,0.0,0.0,0,0,0,926,8,0.0,0.0,0,0,0,928,2,0.0,0.0,0,0,0,929,2,0.0,0.0,0,0,0,930,2,0.0,0.0,0,0,0,931,2,0.0,0.0,0,0,0,932,2,0.0,0.0,0,0,0,933,2,0.0,0.0,0,0,0,934,2,0.0,0.0,0,0,0,935,2,0.0,0.0,0,0,0,936,2,0.0,0.0,0,0,0,954,3,0.0,0.0,0,0,0,955,3,0.0,0.0,0,0,0,956,3,0.0,0.0,0,0,0,957,3,0.0,0.0,0,0,0,958,3,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,
52,LTE_PHY_RLM_Report,2021-11-29 14:59:58.871331,1,3,,534,2,0.0,0.0,0,0,0,590,2,0.0,0.0,0,0,0,622,2,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,LTE_PHY_RLM_Report,2021-11-29 14:59:00.070866,1,19,,795,8,0.0,0.0,0,0,0,827,8,0.0,0.0,0,0,0,859,8,0.0,0.0,0,0,0,891,8,0.0,0.0,0,0,0,893,2,0.0,0.0,0,0,0,894,2,0.0,0.0,0,0,0,895,2,0.0,0.0,0,0,0,896,2,0.0,0.0,0,0,0,897,2,0.0,0.0,0,0,0,898,2,0.0,0.0,0,0,0,899,2,0.0,0.0,0,0,0,900,2,0.0,0.0,0,0,0,901,2,0.0,0.0,0,0,0,908,3,0.0,0.0,0,0,0,909,3,0.0,0.0,0,0,0,910,3,0.0,0.0,0,0,0,911,3,0.0,0.0,0,0,0,912,3,0.0,0.0,0,0,0,913,3,0.0,0.0,0,0,0,,,,,,,
52,LTE_PHY_RLM_Report,2021-11-29 15:00:16.871324,1,3,,391,9,0.0,0.0,0,0,0,392,9,0.0,0.0,0,0,0,393,9,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,LTE_PHY_RLM_Report,2021-11-29 14:58:05.406859,1,20,,532,0,0.0,0.0,0,0,0,533,0,0.0,0.0,0,0,0,534,0,0.0,0.0,0,0,0,535,0,0.0,0.0,0,0,0,536,0,0.0,0.0,0,0,0,537,0,0.0,0.0,0,0,0,538,0,0.0,0.0,0,0,0,539,0,0.0,0.0,0,0,0,540,0,0.0,0.0,0,0,0,541,0,0.0,0.0,0,0,0,542,0,0.0,0.0,0,0,0,543,0,0.0,0.0,0,0,0,544,0,0.0,0.0,0,0,0,545,0,0.0,0.0,0,0,0,546,0,0.0,0.0,0,0,0,547,0,0.0,0.0,0,0,0,548,0,0.0,0.0,0,0,0,564,6,0.0,0.0,0,0,0,566,1,0.0,0.0,0,0,0,567,1,0.0,0.0,0,0,0
100,LTE_PHY_RLM_Report,2021-11-29 14:58:05.671345,1,7,,568,1,0.0,0.0,0,0,0,569,1,0.0,0.0,0,0,0,570,1,0.0,0.0,0,0,0,571,1,0.0,0.0,0,0,0,572,1,0.0,0.0,0,0,0,573,1,0.0,0.0,0,0,0,574,1,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,LTE_PHY_RLM_Report,2021-11-29 14:57:39.669077,1,20,,22,4,0.0,0.0,0,0,0,23,3,0.0,0.0,0,0,0,24,3,0.0,0.0,0,0,0,25,3,0.0,0.0,0,0,0,26,4,0.0,0.0,0,0,0,27,3,0.0,0.0,0,0,0,28,3,0.0,0.0,0,0,0,29,3,0.0,0.0,0,0,0,30,4,0.0,0.0,0,0,0,31,3,0.0,0.0,0,0,0,32,3,0.0,0.0,0,0,0,33,3,0.0,0.0,0,0,0,34,4,0.0,0.0,0,0,0,35,3,0.0,0.0,0,0,0,36,3,0.0,0.0,0,0,0,37,3,0.0,0.0,0,0,0,38,4,0.0,0.0,0,0,0,39,3,0.0,0.0,0,0,0,40,3,0.0,0.0,0,0,0,41,3,0.0,0.0,0,0,0
256,LTE_PHY_RLM_Report,2021-11-29 14:57:39.869086,1,20,,42,4,0.0,0.0,0,0,0,43,3,0.0,0.0,0,0,0,44,3,0.0,0.0,0,0,0,45,3,0.0,0.0,0,0,0,46,4,0.0,0.0,0,0,0,47,3,0.0,0.0,0,0,0,48,3,0.0,0.0,0,0,0,49,3,0.0,0.0,0,0,0,50,4,0.0,0.0,0,0,0,51,3,0.0,0.0,0,0,0,52,3,0.0,0.0,0,0,0,53,3,0.0,0.0,0,0,0,54,4,0.0,0.0,0,0,0,55,3,0.0,0.0,0,0,0,56,3,0.0,0.0,0,0,0,57,3,0.0,0.0,0,0,0,58,3,0.0,0.0,0,0,0,59,3,0.0,0.0,0,0,0,60,3,0.0,0.0,0,0,0,61,3,0.0,0.0,0,0,0
160,LTE_PHY_RLM_Report,2021-11-29 14:57:11.671568,1,12,,212,2,0.0,0.0,0,0,0,244,2,0.0,0.0,0,0,0,276,2,0.0,0.0,0,0,0,277,7,0.0,0.0,0,0,0,278,7,0.0,0.0,0,0,0,279,7,0.0,0.0,0,0,0,280,7,0.0,0.0,0,0,0,281,7,0.0,0.0,0,0,0,282,7,0.0,0.0,0,0,0,283,7,0.0,0.0,0,0,0,284,7,0.0,0.0,0,0,0,285,7,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,LTE_PHY_RLM_Report,2021-11-29 14:57:12.871643,1,3,,340,2,0.0,0.0,0,0,0,372,2,0.0,0.0,0,0,0,404,2,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,LTE_PHY_RLM_Report,2021-11-29 15:02:38.824018,1,20,,235,4,0.0,0.0,0,0,0,236,4,0.0,0.0,0,0,0,237,4,0.0,0.0,0,0,0,238,4,0.0,0.0,0,0,0,239,4,0.0,0.0,0,0,0,240,4,0.0,0.0,0,0,0,241,4,0.0,0.0,0,0,0,242,4,0.0,0.0,0,0,0,243,4,0.0,0.0,0,0,0,245,0,0.0,0.0,0,0,0,246,0,0.0,0.0,0,0,0,247,0,0.0,0.0,0,0,0,248,0,0.0,0.0,0,0,0,249,0,0.0,0.0,0,0,0,250,0,0.0,0.0,0,0,0,251,0,0.0,0.0,0,0,0,252,0,0.0,0.0,0,0,0,253,0,0.0,0.0,0,0,0,254,0,0.0,0.0,0,0,0,261,0,0.0,0.0,0,0,0
124,LTE_PHY_RLM_Report,2021-11-29 15:02:39.471321,1,9,,262,0,0.0,0.0,0,0,0,263,0,0.0,0.0,0,0,0,264,0,0.0,0.0,0,0,0,265,0,0.0,0.0,0,0,0,266,0,0.0,0.0,0,0,0,267,0,0.0,0.0,0,0,0,268,0,0.0,0.0,0,0,0,269,0,0.0,0.0,0,0,0,270,0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,LTE_PHY_RLM_Report,2021-11-29 14:59:04.871409,1,4,,251,8,0.0,0.0,0,0,0,283,8,0.0,0.0,0,0,0,315,8,0.0,0.0,0,0,0,347,8,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,LTE_PHY_RLM_Report,2021-11-29 14:57:31.220175,1,20,,190,8,0.0,0.0,0,0,0,202,4,0.0,0.0,0,0,0,203,4,0.0,0.0,0,0,0,204,4,0.0,0.0,0,0,0,205,4,0.0,0.0,0,0,0,206,4,0.0,0.0,0,0,0,207,4,0.0,0.0,0,0,0,208,4,0.0,0.0,0,0,0,209,4,0.0,0.0,0,0,0,210,4,0.0,0.0,0,0,0,211,4,0.0,0.0,0,0,0,212,4,0.0,0.0,0,0,0,213,4,0.0,0.0,0,0,0,214,4,0.0,0.0,0,0,0,215,4,0.0,0.0,0,0,0,216,4,0.0,0.0,0,0,0,217,4,0.0,0.0,0,0,0,218,4,0.0,0.0,0,0,0,219,4,0.0,0.0,0,0,0,220,4,0.0,0.0,0,0,0
136,LTE_PHY_RLM_Report,2021-11-29 14:58:34.871329,1,10,,430,2,0.0,0.0,0,0,0,431,2,0.0,0.0,0,0,0,432,2,0.0,0.0,0,0,0,433,2,0.0,0.0,0,0,0,436,3,0.0,0.0,0,0,0,437,3,0.0,0.0,0,0,0,438,3,0.0,0.0,0,0,0,439,3,0.0,0.0,0,0,0,440,3,0.0,0.0,0,0,0,441,3,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,LTE_PHY_RLM_Report,2021-11-29 14:58:35.158875,1,20,,442,3,0.0,0.0,0,0,0,443,3,0.0,0.0,0,0,0,451,8,0.0,0.0,0,0,0,453,3,0.0,0.0,0,0,0,454,3,0.0,0.0,0,0,0,455,3,0.0,0.0,0,0,0,456,3,0.0,0.0,0,0,0,457,3,0.0,0.0,0,0,0,458,3,0.0,0.0,0,0,0,459,3,0.0,0.0,0,0,0,460,3,0.0,0.0,0,0,0,461,3,0.0,0.0,0,0,0,462,3,0.0,0.0,0,0,0,463,3,0.0,0.0,0,0,0,464,3,0.0,0.0,0,0,0,465,3,0.0,0.0,0,0,0,466,3,0.0,0.0,0,0,0,468,3,0.0,0.0,0,0,0,469,3,0.0,0.0,0,0,0,470,3,0.0,0.0,0,0,0
196,LTE_PHY_RLM_Report,2021-11-29 14:56:54.871606,1,15,,617,7,0.0,0.0,0,0,0,624,7,0.0,0.0,0,0,0,625,7,0.0,0.0,0,0,0,626,7,0.0,0.0,0,0,0,627,7,0.0,0.0,0,0,0,628,7,0.0,0.0,0,0,0,629,7,0.0,0.0,0,0,0,630,7,0.0,0.0,0,0,0,631,7,0.0,0.0,0,0,0,632,7,0.0,0.0,0,0,0,633,7,0.0,0.0,0,0,0,634,7,0.0,0.0,0,0,0,635,7,0.0,0.0,0,0,0,636,7,0.0,0.0,0,0,0,637,7,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,LTE_PHY_RLM_Report,2021-11-29 14:56:56.071751,1,3,,720,2,0.0,0.0,0,0,0,752,2,0.0,0.0,0,0,0,784,2,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,LTE_PHY_RLM_Report,2021-11-29 14:57:43.069068,1,20,,362,3,0.0,0.0,0,0,0,363,3,0.0,0.0,0,0,0,364,3,0.0,0.0,0,0,0,365,3,0.0,0.0,0,0,0,366,3,0.0,0.0,0,0,0,367,3,0.0,0.0,0,0,0,368,3,0.0,0.0,0,0,0,369,3,0.0,0.0,0,0,0,370,3,0.0,0.0,0,0,0,371,3,0.0,0.0,0,0,0,372,3,0.0,0.0,0,0,0,373,3,0.0,0.0,0,0,0,374,3,0.0,0.0,0,0,0,375,3,0.0,0.0,0,0,0,376,3,0.0,0.0,0,0,0,377,3,0.0,0.0,0,0,0,378,3,0.0,0.0,0,0,0,379,3,0.0,0.0,0,0,0,380,3,0.0,0.0,0,0,0,381,3,0.0,0.0,0,0,0
160,LTE_PHY_RLM_Report,2021-11-29 14:56:40.471687,1,12,,175,7,0.0,0.0,0,0,0,192,2,0.0,0.0,0,0,0,193,7,0.0,0.0,0,0,0,194,7,0.0,0.0,0,0,0,195,7,0.0,0.0,0,0,0,196,7,0.0,0.0,0,0,0,197,7,0.0,0.0,0,0,0,198,7,0.0,0.0,0,0,0,199,7,0.0,0.0,0,0,0,200,7,0.0,0.0,0,0,0,201,7,0.0,0.0,0,0,0,240,2,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,LTE_PHY_RLM_Report,2021-11-29 14:57:29.671608,1,12,,39,3,0.0,0.0,0,0,0,40,3,0.0,0.0,0,0,0,47,3,0.0,0.0,0,0,0,48,3,0.0,0.0,0,0,0,49,3,0.0,0.0,0,0,0,50,3,0.0,0.0,0,0,0,51,3,0.0,0.0,0,0,0,52,3,0.0,0.0,0,0,0,53,3,0.0,0.0,0,0,0,54,3,0.0,0.0,0,0,0,55,3,0.0,0.0,0,0,0,56,3,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,LTE_PHY_RLM_Report,2021-11-29 14:57:30.871465,1,1,,158,8,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,LTE_PHY_RLM_Report,2021-11-29 14:57:52.399034,1,20,,270,8,0.0,0.0,0,0,0,271,8,0.0,0.0,0,0,0,272,8,0.0,0.0,0,0,0,273,8,0.0,0.0,0,0,0,274,8,0.0,0.0,0,0,0,275,8,0.0,0.0,0,0,0,276,8,0.0,0.0,0,0,0,277,8,0.0,0.0,0,0,0,278,8,0.0,0.0,0,0,0,279,8,0.0,0.0,0,0,0,280,8,0.0,0.0,0,0,0,281,8,0.0,0.0,0,0,0,282,8,0.0,0.0,0,0,0,283,8,0.0,0.0,0,0,0,284,8,0.0,0.0,0,0,0,285,8,0.0,0.0,0,0,0,287,3,0.0,0.0,0,0,0,288,3,0.0,0.0,0,0,0,289,3,0.0,0.0,0,0,0,290,3,0.0,0.0,0,0,0
88,LTE_PHY_RLM_Report,2021-11-29 14:57:52.471370,1,6,,291,3,0.0,0.0,0,0,0,292,3,0.0,0.0,0,0,0,293,3,0.0,0.0,0,0,0,294,3,0.0,0.0,0,0,0,295,3,0.0,0.0,0,0,0,296,3,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,LTE_PHY_RLM_Report,2021-11-29 14:58:55.271402,1,13,,398,0,0.0,0.0,0,0,0,399,0,0.0,0.0,0,0,0,401,0,0.0,0.0,0,0,0,402,0,0.0,0.0,0,0,0,403,0,0.0,0.0,0,0,0,404,0,0.0,0.0,0,0,0,405,0,0.0,0.0,0,0,0,406,0,0.0,0.0,0,0,0,407,0,0.0,0.0,0,0,0,408,0,0.0,0.0,0,0,0,409,0,0.0,0.0,0,0,0,410,0,0.0,0.0,0,0,0,411,0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,LTE_PHY_RLM_Report,2021-11-29 14:57:18.871325,1,15,,977,6,0.0,0.0,0,0,0,978,6,0.0,0.0,0,0,0,979,6,0.0,0.0,0,0,0,980,6,0.0,0.0,0,0,0,981,6,0.0,0.0,0,0,0,987,5,0.0,0.0,0,0,0,988,5,0.0,0.0,0,0,0,989,5,0.0,0.0,0,0,0,990,5,0.0,0.0,0,0,0,991,5,0.0,0.0,0,0,0,992,5,0.0,0.0,0,0,0,993,5,0.0,0.0,0,0,0,994,5,0.0,0.0,0,0,0,995,5,0.0,0.0,0,0,0,996,5,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
