log_msg_len,type_id,timestamp
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 15:03:27.974602
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 15:03:28.211732
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 14:57:59.793025
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 14:57:08.364143
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 14:57:08.563863
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 14:59:05.005925
100,LTE_PHY_Inter_RAT_Measurement,2021-11-29 14:59:05.813176
